opcion_greedy,opcion_busqueda,cant_gim,cant_gim_mismo_costo,cant_poke,cap_mochila,tiempo_armado_grafo,tiempo_greedy,distancia_camino_greedy,tiempo_busqueda,distancia_camino,cant_mejoras,tiempo_swap,vecinos_prom
1,0,50,18,536,30,2465745.000000,16296394.000000,167524.762670,1849585946.000000,160941.704865,74,1849306613.000000,1291635
1,0,50,18,536,30,2465745.000000,16270817.000000,167524.762670,1848725616.000000,160941.704865,74,1848447397.000000,1291635
1,0,50,18,536,30,2465745.000000,16285386.000000,167524.762670,1850635300.000000,160941.704865,74,1850350102.000000,1291635
1,0,50,18,536,30,2465745.000000,16266330.000000,167524.762670,1848869367.000000,160941.704865,74,1848587023.000000,1291635
1,0,50,18,536,30,2465745.000000,16257939.000000,167524.762670,1850614693.000000,160941.704865,74,1850336149.000000,1291635
1,0,50,18,536,30,2465745.000000,16279413.000000,167524.762670,1849103681.000000,160941.704865,74,1848826128.000000,1291635
1,0,50,18,536,30,2465745.000000,16274386.000000,167524.762670,1848937029.000000,160941.704865,74,1848665152.000000,1291635
1,0,50,18,536,30,2465745.000000,16272735.000000,167524.762670,1850483650.000000,160941.704865,74,1850201032.000000,1291635
1,1,50,18,536,30,2525550.000000,16213643.000000,167524.762670,1743311.000000,167524.762670,0,1495024.000000,30
1,1,50,18,536,30,2525550.000000,16331856.000000,167524.762670,1725892.000000,167524.762670,0,1494490.000000,30
1,1,50,18,536,30,2525550.000000,16198927.000000,167524.762670,1724506.000000,167524.762670,0,1501860.000000,30
1,1,50,18,536,30,2525550.000000,16232333.000000,167524.762670,1724146.000000,167524.762670,0,1500985.000000,30
1,1,50,18,536,30,2525550.000000,16243713.000000,167524.762670,1728991.000000,167524.762670,0,1495229.000000,30
1,1,50,18,536,30,2525550.000000,16248293.000000,167524.762670,1717781.000000,167524.762670,0,1494375.000000,30
1,1,50,18,536,30,2525550.000000,16262844.000000,167524.762670,1716517.000000,167524.762670,0,1494504.000000,30
1,1,50,18,536,30,2525550.000000,16172346.000000,167524.762670,1770988.000000,167524.762670,0,1551661.000000,30
1,1,50,18,536,30,2525550.000000,29930680.000000,167524.762670,1761242.000000,167524.762670,0,1499699.000000,30
1,1,50,18,536,30,2525550.000000,16261328.000000,167524.762670,1733621.000000,167524.762670,0,1503805.000000,30
1,0,60,19,626,30,2847760.000000,22159745.000000,195517.203578,3491800715.000000,189645.923058,105,3491409044.000000,2420436
1,0,60,19,626,30,2847760.000000,21987876.000000,195517.203578,3470382145.000000,189645.923058,105,3470045084.000000,2420436
1,0,60,19,626,30,2847760.000000,21994333.000000,195517.203578,3470933188.000000,189645.923058,105,3470163481.000000,2420436
1,0,60,19,626,30,2847760.000000,22011371.000000,195517.203578,3470372425.000000,189645.923058,105,3470051936.000000,2420436
1,0,60,19,626,30,2847760.000000,21995463.000000,195517.203578,3470530778.000000,189645.923058,105,3470211230.000000,2420436
1,0,60,19,626,30,2847760.000000,21997989.000000,195517.203578,3470334271.000000,189645.923058,105,3470014368.000000,2420436
1,0,60,19,626,30,2847760.000000,22020158.000000,195517.203578,3470208468.000000,189645.923058,105,3469886050.000000,2420436
1,0,60,19,626,30,2847760.000000,21983308.000000,195517.203578,3470900753.000000,189645.923058,105,3470579678.000000,2420436
1,0,60,19,626,30,2847760.000000,21987001.000000,195517.203578,3468092638.000000,189645.923058,105,3467771761.000000,2420436
1,0,60,19,626,30,2847760.000000,22003503.000000,195517.203578,3470283067.000000,189645.923058,105,3469965694.000000,2420436
1,1,60,19,626,30,2816586.000000,22227567.000000,195517.203578,3144714.000000,193807.098675,2,2862986.000000,64
1,1,60,19,626,30,2816586.000000,22090049.000000,195517.203578,3144679.000000,193807.098675,2,2884322.000000,64
1,1,60,19,626,30,2816586.000000,21979676.000000,195517.203578,4090237.000000,193807.098675,2,3814159.000000,64
1,1,60,19,626,30,2816586.000000,22130610.000000,195517.203578,3121764.000000,193807.098675,2,2867542.000000,64
1,1,60,19,626,30,2816586.000000,22074023.000000,195517.203578,3113409.000000,193807.098675,2,2866957.000000,64
1,1,60,19,626,30,2816586.000000,21982296.000000,195517.203578,3129144.000000,193807.098675,2,2885228.000000,64
1,1,60,19,626,30,2816586.000000,25918993.000000,195517.203578,3958083.000000,193807.098675,2,3649969.000000,64
1,1,60,19,626,30,2816586.000000,22896622.000000,195517.203578,3129899.000000,193807.098675,2,2869847.000000,64
1,1,60,19,626,30,2816586.000000,22013856.000000,195517.203578,3115048.000000,193807.098675,2,2866662.000000,64
1,1,60,19,626,30,2816586.000000,22151765.000000,195517.203578,3111329.000000,193807.098675,2,2860732.000000,64
1,0,70,22,732,30,3312084.000000,30207874.000000,246482.519274,4714891988.000000,237844.090116,127,4714478286.000000,3227163
1,0,70,22,732,30,3312084.000000,29962768.000000,246482.519274,4667013536.000000,237844.090116,127,4666639800.000000,3227163
1,0,70,22,732,30,3312084.000000,29928757.000000,246482.519274,4632919380.000000,237844.090116,127,4632556381.000000,3227163
1,0,70,22,732,30,3312084.000000,29924686.000000,246482.519274,4630710578.000000,237844.090116,127,4630357568.000000,3227163
