opcion_greedy,opcion_busqueda,cant_gim,cant_gim_mismo_costo,cant_poke,cap_mochila,tiempo_armado_grafo,tiempo_greedy,distancia_camino_greedy,tiempo_busqueda,distancia_camino,cant_mejoras,tiempo_swap,vecinos_prom,largo
1,1,120,28,1254,30,5517364.000000,88110189.000000,74614.369044,14087893.000000,72692.745994,6,13614989.000000,399,747
1,1,120,28,1254,30,5517364.000000,87829031.000000,74614.369044,14082653.000000,72692.745994,6,13624263.000000,399,747
1,1,120,28,1254,30,5517364.000000,87789570.000000,74614.369044,14065093.000000,72692.745994,6,13611174.000000,399,747
1,1,120,28,1254,30,5517364.000000,87676186.000000,74614.369044,14131035.000000,72692.745994,6,13663031.000000,399,747
1,1,120,28,1254,30,5517364.000000,87754659.000000,74614.369044,14118453.000000,72692.745994,6,13658730.000000,399,747
1,1,120,28,1254,30,5517364.000000,87878257.000000,74614.369044,14091148.000000,72692.745994,6,13614319.000000,399,747
1,1,120,28,1254,30,5517364.000000,87845381.000000,74614.369044,14137649.000000,72692.745994,6,13677385.000000,399,747
1,1,120,28,1254,30,5517364.000000,88011246.000000,74614.369044,14148275.000000,72692.745994,6,13676015.000000,399,747
1,0,130,28,1372,30,5866220.000000,105232725.000000,82863.453023,32042292497.000000,80272.550372,260,32041601416.000000,22252085,816
1,0,130,28,1372,30,5866220.000000,104787702.000000,82863.453023,32024986274.000000,80272.550372,260,32024311534.000000,22252085,816
1,0,130,28,1372,30,5866220.000000,104770670.000000,82863.453023,32026497513.000000,80272.550372,260,32025861404.000000,22252085,816
1,0,130,28,1372,30,5866220.000000,104779792.000000,82863.453023,32016054445.000000,80272.550372,260,32015427503.000000,22252085,816
1,0,130,28,1372,30,5866220.000000,104766970.000000,82863.453023,32019436898.000000,80272.550372,260,32018808696.000000,22252085,816
1,0,130,28,1372,30,5866220.000000,104757384.000000,82863.453023,32018452083.000000,80272.550372,260,32017824109.000000,22252085,816
1,0,130,28,1372,30,5866220.000000,104781378.000000,82863.453023,32004770992.000000,80272.550372,260,32004131035.000000,22252085,816
1,0,130,28,1372,30,5866220.000000,104502564.000000,82863.453023,32072183136.000000,80272.550372,260,32071528990.000000,22252085,816
1,0,130,28,1372,30,5866220.000000,104473436.000000,82863.453023,32183704106.000000,80272.550372,260,32183009311.000000,22252085,816
1,0,130,28,1372,30,5866220.000000,104697724.000000,82863.453023,32223874645.000000,80272.550372,260,32223181933.000000,22252085,816
1,1,130,28,1372,30,5909188.000000,105626050.000000,82863.453023,32780676.000000,81229.437642,7,32228551.000000,806,816
1,1,130,28,1372,30,5909188.000000,105448564.000000,82863.453023,32220991.000000,81229.437642,7,31653496.000000,806,816
1,1,130,28,1372,30,5909188.000000,104855524.000000,82863.453023,31774774.000000,81229.437642,7,31251519.000000,806,816
1,1,130,28,1372,30,5909188.000000,106612362.000000,82863.453023,31806415.000000,81229.437642,7,31301591.000000,806,816
1,1,130,28,1372,30,5909188.000000,106617317.000000,82863.453023,31759003.000000,81229.437642,7,31258810.000000,806,816
1,1,130,28,1372,30,5909188.000000,105710462.000000,82863.453023,31877751.000000,81229.437642,7,31371628.000000,806,816
1,1,130,28,1372,30,5909188.000000,105450024.000000,82863.453023,32077826.000000,81229.437642,7,31521892.000000,806,816
1,1,130,28,1372,30,5909188.000000,104840997.000000,82863.453023,32247722.000000,81229.437642,7,31702756.000000,806,816
1,1,130,28,1372,30,5909188.000000,106904519.000000,82863.453023,31754133.000000,81229.437642,7,31251064.000000,806,816
1,1,130,28,1372,30,5909188.000000,104833562.000000,82863.453023,31737552.000000,81229.437642,7,31241764.000000,806,816
1,0,140,29,1462,30,7183857.000000,124170509.000000,88163.024272,40565888021.000000,85626.819318,304,40564938480.000000,27808498,870
1,0,140,29,1462,30,7183857.000000,118852743.000000,88163.024272,40048725528.000000,85626.819318,304,40047985584.000000,27808498,870
1,0,140,29,1462,30,7183857.000000,118973372.000000,88163.024272,40005355766.000000,85626.819318,304,40004685921.000000,27808498,870
1,0,140,29,1462,30,7183857.000000,118785908.000000,88163.024272,40007028003.000000,85626.819318,304,40006354564.000000,27808498,870
1,0,140,29,1462,30,7183857.000000,118836079.000000,88163.024272,39994138447.000000,85626.819318,304,39993477537.000000,27808498,870
1,0,140,29,1462,30,7183857.000000,118792908.000000,88163.024272,40008000169.000000,85626.819318,304,40007336908.000000,27808498,870
1,0,140,29,1462,30,7183857.000000,118807831.000000,88163.024272,39989715826.000000,85626.819318,304,39989056951.000000,27808498,870
1,0,140,29,1462,30,7183857.000000,120267499.000000,88163.024272,39979404325.000000,85626.819318,304,39978730733.000000,27808498,870
1,0,140,29,1462,30,7183857.000000,121119786.000000,88163.024272,39998126007.000000,85626.819318,304,39997458130.000000,27808498,870
1,0,140,29,1462,30,7183857.000000,118807319.000000,88163.024272,39995771133.000000,85626.819318,304,39995096452.000000,27808498,870
1,1,140,29,1462,30,6363512.000000,119873930.000000,88163.024272,39046799.000000,87059.129067,9,38474159.000000,1096,870
1,1,140,29,1462,30,6363512.000000,119498894.000000,88163.024272,39282475.000000,87059.129067,9,38694091.000000,1096,870
1,1,140,29,1462,30,6363512.000000,119030863.000000,88163.024272,38887558.000000,87059.129067,9,38365737.000000,1096,870
1,1,140,29,1462,30,6363512.000000,118916030.000000,88163.024272,38911798.000000,87059.129067,9,38395026.000000,1096,870
1,1,140,29,1462,30,6363512.000000,118893946.000000,88163.024272,38966426.000000,87059.129067,9,38389012.000000,1096,870
1,1,140,29,1462,30,6363512.000000,119000873.000000,88163.024272,38954481.000000,87059.129067,9,38433736.000000,1096,870
1,1,140,29,1462,30,6363512.000000,118977674.000000,88163.024272,38916183.000000,87059.129067,9,38396621.000000,1096,870
1,1,140,29,1462,30,6363512.000000,118915078.000000,88163.024272,38841718.000000,87059.129067,9,38330906.000000,1096,870
1,1,140,29,1462,30,6363512.000000,118999716.000000,88163.024272,39016819.000000,87059.129067,9,38493847.000000,1096,870
1,1,140,29,1462,30,6363512.000000,119461664.000000,88163.024272,39155851.000000,87059.129067,9,38593265.000000,1096,870
1,0,150,29,1566,30,6926955.000000,147185995.000000,95105.598038,50579887066.000000,92370.099569,321,50579153084.000000,35206480,932
1,0,150,29,1566,30,6926955.000000,136582721.000000,95105.598038,50578541812.000000,92370.099569,321,50577808705.000000,35206480,932
1,0,150,29,1566,30,6926955.000000,136069904.000000,95105.598038,50540250555.000000,92370.099569,321,50539571245.000000,35206480,932
1,0,150,29,1566,30,6926955.000000,136425058.000000,95105.598038,50564002402.000000,92370.099569,321,50563294391.000000,35206480,932
1,0,150,29,1566,30,6926955.000000,136032901.000000,95105.598038,50515859544.000000,92370.099569,321,50515172834.000000,35206480,932
1,0,150,29,1566,30,6926955.000000,136726328.000000,95105.598038,50559986640.000000,92370.099569,321,50559291692.000000,35206480,932
1,0,150,29,1566,30,6926955.000000,136084078.000000,95105.598038,50521785645.000000,92370.099569,321,50521096124.000000,35206480,932
1,0,150,29,1566,30,6926955.000000,136277121.000000,95105.598038,50521685867.000000,92370.099569,321,50520992266.000000,35206480,932
1,0,150,29,1566,30,6926955.000000,136045307.000000,95105.598038,50515120682.000000,92370.099569,321,50514437593.000000,35206480,932
1,0,150,29,1566,30,6926955.000000,136043233.000000,95105.598038,50518810221.000000,92370.099569,321,50518119737.000000,35206480,932
1,1,150,29,1566,30,6911037.000000,137418885.000000,95105.598038,27853595.000000,94118.559018,7,27270190.000000,750,932
1,1,150,29,1566,30,6911037.000000,147463229.000000,95105.598038,28016506.000000,94118.559018,7,27398511.000000,750,932
1,1,150,29,1566,30,6911037.000000,136446195.000000,95105.598038,27931396.000000,94118.559018,7,27381591.000000,750,932
1,1,150,29,1566,30,6911037.000000,136444479.000000,95105.598038,27882015.000000,94118.559018,7,27313595.000000,750,932
1,1,150,29,1566,30,6911037.000000,136491724.000000,95105.598038,27947616.000000,94118.559018,7,27395721.000000,750,932
1,1,150,29,1566,30,6911037.000000,136440419.000000,95105.598038,27926506.000000,94118.559018,7,27381611.000000,750,932
1,1,150,29,1566,30,6911037.000000,136448274.000000,95105.598038,27896056.000000,94118.559018,7,27349826.000000,750,932
1,1,150,29,1566,30,6911037.000000,136348514.000000,95105.598038,27943631.000000,94118.559018,7,27378051.000000,750,932
1,1,150,29,1566,30,6911037.000000,136637131.000000,95105.598038,27897402.000000,94118.559018,7,27322177.000000,750,932
1,1,150,29,1566,30,6911037.000000,136394168.000000,95105.598038,27910827.000000,94118.559018,7,27364577.000000,750,932
