gimnasios,pokeparadas,mochila,tiempo,distancia_original,distancia_final,cantidad_de_mejoras,iteraciones,gim_sacados
60,114,5,1.10296e+09,33407.8,27632.8,2,50,10
60,124,5,1.79324e+09,35988,26672.5,1,50,10
70,140,5,2.303e+09,38758.4,31035.9,3,50,10
70,138,5,2.29839e+09,36581,28179.5,2,50,10
70,150,5,1.89431e+09,39687.1,31580.2,2,50,10
70,154,5,3.18276e+09,40602.4,32571.8,4,50,10
70,164,5,3.40817e+09,43652.7,32972.5,4,50,10
80,158,5,3.40302e+09,44609,33524.1,1,50,10
80,162,5,3.74948e+09,44942.5,34906.7,2,50,10
80,164,5,3.50145e+09,46653.5,34176.2,1,50,10
80,170,5,3.98881e+09,44838.7,32514.4,1,50,10
80,160,5,3.4569e+09,45738.6,33764.8,2,50,10
90,198,5,7.10057e+09,52172.1,38799,2,50,10
90,188,5,5.09721e+09,50236.2,39491.2,3,50,10
90,182,5,6.569e+09,55493,38384.5,4,50,10
90,200,5,7.27753e+09,52120.1,37227.6,2,50,10
90,200,5,5.70611e+09,51130.1,39265.7,1,50,10
100,180,5,5.71547e+09,53618.2,40289.6,2,50,10
100,202,5,7.00724e+09,57047.2,42152.4,2,50,10
100,190,5,6.24868e+09,62542.7,45136.5,2,50,10
100,200,5,7.07628e+09,54577.5,39156.3,4,50,10
100,212,5,8.71588e+09,59297.3,45514.1,2,50,10
110,234,5,1.18981e+10,62899.7,46076.7,4,50,10
110,220,5,8.73241e+09,54805.2,44719.4,3,50,10
110,222,5,8.82148e+09,68732.6,49279.8,2,50,10
110,234,5,1.22084e+10,65025.5,45850.9,3,50,10
110,224,5,9.21797e+09,64034,46130.7,1,50,10
120,244,5,1.20304e+10,69571.2,50000.3,5,50,10
120,234,5,1.10764e+10,72195.7,50743.4,4,50,10
120,230,5,1.14277e+10,71463.1,49354.2,3,50,10
120,246,5,1.3999e+10,66235.1,49946.6,1,50,10
120,246,5,1.27674e+10,66487.2,50420.9,2,50,10
130,250,5,1.39249e+10,73106,50512.7,2,50,10
130,248,5,1.71204e+10,75950.9,49650.3,7,50,10
130,260,5,1.54038e+10,70738.8,53764.1,4,50,10
130,274,5,1.99389e+10,71483,52462.7,1,50,10
130,262,5,1.63418e+10,73132.9,54042.9,4,50,10
140,292,5,2.25169e+10,80295,56181.2,4,50,10
140,294,5,2.26584e+10,75641.1,55018.1,4,50,10
140,282,5,2.0594e+10,77612,58266.3,5,50,10
140,272,5,1.7657e+10,74882.8,52932.2,2,50,10
140,284,5,2.28351e+10,72571.4,52524.5,5,50,10
10,20,5,1.181e+06,5928.23,5928.23,0,5,15
10,22,5,1.694e+06,7332.09,6630.04,1,5,15
10,20,5,1.026e+06,5625.38,5625.38,0,5,15
10,26,5,2.372e+06,6751.18,5942.26,1,5,15
10,20,5,1.304e+06,8128.46,5600.86,1,5,15
20,42,5,5.693e+06,13523.3,9149.97,1,5,15
20,44,5,7.381e+06,11953.4,11571.7,1,5,15
20,40,5,5.948e+06,12509.2,11385.7,1,5,15
20,50,5,1.0675e+07,11792.3,11792.3,0,5,15
20,40,5,4.697e+06,13564.7,11456.7,1,5,15
30,54,5,1.6966e+07,18338,15760.8,1,5,15
30,56,5,1.2757e+07,20312.1,15411.2,1,5,15
30,56,5,2.0079e+07,16564.6,16339.4,1,5,15
30,64,5,1.8364e+07,18780,15963.3,1,5,15
30,62,5,2.6704e+07,18481.6,15559,1,5,15
40,80,5,3.3708e+07,24961.3,18376.9,1,5,15
40,80,5,4.6286e+07,24878.7,19841.8,1,5,15
40,82,5,4.7367e+07,23313.5,19067.1,1,5,15
40,70,5,2.5789e+07,23393.3,20410.5,1,5,15
40,82,5,5.1509e+07,21875.4,17473.6,1,5,15
50,110,5,1.37267e+08,31067.3,24801.2,2,5,15
50,98,5,6.0665e+07,29183.9,22127.3,1,5,15
50,92,5,5.1374e+07,27321.5,21480.3,1,5,15
50,110,5,1.13707e+08,31727.4,23517.2,1,5,15
50,96,5,6.1172e+07,30804.4,23499.9,1,5,15
60,136,5,1.94099e+08,39283.2,30236.2,1,5,15
60,124,5,1.32698e+08,34991.4,26438.2,1,5,15
60,128,5,1.39284e+08,37825.4,30582.1,1,5,15
60,114,5,1.2217e+08,33407.8,25273.5,2,5,15
60,124,5,1.043e+08,35988,28260.8,1,5,15
70,140,5,2.47276e+08,38758.4,31520.1,1,5,15
70,138,5,2.04017e+08,36581,31114.8,1,5,15
70,150,5,2.55734e+08,39687.1,30398.3,1,5,15
70,154,5,2.39192e+08,40602.4,33377,1,5,15
70,164,5,3.62957e+08,43652.7,34484.2,1,5,15
80,158,5,2.93888e+08,44609,33128,1,5,15
80,162,5,3.73828e+08,44942.5,36036.1,2,5,15
80,164,5,3.37791e+08,46653.5,37147.2,1,5,15
80,170,5,3.10279e+08,44838.7,37135.3,1,5,15
80,160,5,3.81979e+08,45738.6,34999.8,2,5,15
90,198,5,5.83575e+08,52172.1,40132.8,1,5,15
90,188,5,7.1174e+08,50236.2,44355.7,1,5,15
90,182,5,5.43115e+08,55493,40563.2,1,5,15
90,200,5,6.81784e+08,52120.1,39494.5,1,5,15
90,200,5,7.23053e+08,51130.1,40892.2,1,5,15
100,180,5,5.80472e+08,53618.2,41033.7,1,5,15
100,202,5,5.83499e+08,57047.2,46060.4,1,5,15
100,190,5,7.09874e+08,62542.7,43714.4,2,5,15
100,200,5,8.97911e+08,54577.5,40704.8,1,5,15
100,212,5,7.11777e+08,59297.3,48080.2,1,5,15
110,234,5,1.28464e+09,62899.7,44318.7,2,5,15
110,220,5,1.03596e+09,54805.2,47414.8,2,5,15
110,222,5,9.2452e+08,68732.6,47793.3,1,5,15
110,234,5,1.37255e+09,65025.5,49666.3,1,5,15
110,224,5,8.24175e+08,64034,48234.7,1,5,15
120,244,5,1.24355e+09,69571.2,51414.4,2,5,15
120,234,5,1.20542e+09,72195.7,51812.2,1,5,15
120,230,5,9.59739e+08,71463.1,51671,2,5,15
120,246,5,1.75628e+09,66235.1,48144.7,3,5,15
120,246,5,1.11448e+09,66487.2,51682.4,2,5,15
130,250,5,1.53406e+09,73106,56527.9,1,5,15
130,248,5,1.50838e+09,75950.9,48437,2,5,15
130,260,5,1.93353e+09,70738.8,50596.3,2,5,15
130,274,5,1.73241e+09,71483,54336,1,5,15
130,262,5,1.66585e+09,73132.9,57602.9,2,5,15
140,292,5,2.32817e+09,80295,58081.2,2,5,15
140,294,5,2.48247e+09,75641.1,56535,2,5,15
140,282,5,2.04386e+09,77612,61165.4,1,5,15
140,272,5,1.67721e+09,74882.8,52299.7,2,5,15
140,284,5,2.27345e+09,72571.4,57390,2,5,15
10,20,5,2.304e+06,5928.23,5928.23,0,10,15
10,22,5,2.275e+06,7332.09,5275.5,1,10,15
10,20,5,2.301e+06,5625.38,5625.38,0,10,15
10,26,5,2.445e+06,6751.18,6146.37,1,10,15
10,20,5,2.529e+06,8128.46,6822.7,1,10,15
20,42,5,7.917e+06,13523.3,9926.54,1,10,15
20,44,5,1.7285e+07,11953.4,9117.85,2,10,15
20,40,5,9.828e+06,12509.2,10680.9,1,10,15
20,50,5,1.8425e+07,11792.3,10124.2,1,10,15
20,40,5,7.054e+06,13564.7,11759.7,1,10,15
30,54,5,1.4578e+07,18338,16507.1,1,10,15
30,56,5,2.9922e+07,20312.1,15244.1,1,10,15
30,56,5,2.1824e+07,16564.6,14717.3,1,10,15
30,64,5,6.3903e+07,18780,14500.1,1,10,15
30,62,5,3.1292e+07,18481.6,14482.6,1,10,15
40,80,5,1.21752e+08,24961.3,19653,1,10,15
40,80,5,8.2384e+07,24878.7,20244.3,1,10,15
40,82,5,6.9836e+07,23313.5,18091,1,10,15
40,70,5,6.2967e+07,23393.3,19938.1,1,10,15
40,82,5,6.5591e+07,21875.4,16693.5,1,10,15
50,110,5,2.75865e+08,31067.3,25951,1,10,15
50,98,5,1.40797e+08,29183.9,23152.2,2,10,15
50,92,5,1.18015e+08,27321.5,22294.1,1,10,15
50,110,5,1.47577e+08,31727.4,25245.8,1,10,15
50,96,5,1.51467e+08,30804.4,24994,1,10,15
60,136,5,5.36843e+08,39283.2,28339.6,1,10,15
60,124,5,1.93895e+08,34991.4,28592.4,1,10,15
60,128,5,5.24619e+08,37825.4,29360.4,1,10,15
60,114,5,1.99588e+08,33407.8,27945,1,10,15
60,124,5,2.64179e+08,35988,26050.5,1,10,15
70,140,5,4.31959e+08,38758.4,30182.9,1,10,15
70,138,5,4.52328e+08,36581,30690.7,2,10,15
70,150,5,6.12651e+08,39687.1,34057.6,1,10,15
70,154,5,5.61506e+08,40602.4,32702.2,2,10,15
70,164,5,7.31739e+08,43652.7,35135.5,1,10,15
80,158,5,6.87303e+08,44609,33364.1,1,10,15
80,162,5,6.72877e+08,44942.5,31379.5,2,10,15
80,164,5,8.28478e+08,46653.5,35777.7,2,10,15
80,170,5,8.34325e+08,44838.7,34693.1,2,10,15
80,160,5,8.45959e+08,45738.6,36456.4,1,10,15
90,198,5,1.3589e+09,52172.1,40386.7,1,10,15
90,188,5,1.29441e+09,50236.2,40582.2,2,10,15
90,182,5,1.02104e+09,55493,37910.4,2,10,15
90,200,5,1.38296e+09,52120.1,40460.2,1,10,15
90,200,5,1.10337e+09,51130.1,41423,1,10,15
100,180,5,1.09619e+09,53618.2,41884.8,2,10,15
100,202,5,1.30636e+09,57047.2,42334.4,1,10,15
100,190,5,1.24936e+09,62542.7,46264.7,1,10,15
100,200,5,1.43772e+09,54577.5,42364.6,1,10,15
100,212,5,1.59989e+09,59297.3,50798.9,2,10,15
110,234,5,2.1797e+09,62899.7,47161.2,1,10,15
110,220,5,1.68064e+09,54805.2,45152.4,2,10,15
110,222,5,1.40837e+09,68732.6,51975.6,1,10,15
110,234,5,2.71854e+09,65025.5,48553.2,1,10,15
110,224,5,1.8843e+09,64034,48790.6,1,10,15
120,244,5,2.36313e+09,69571.2,49259.4,2,10,15
120,234,5,2.36118e+09,72195.7,54791.2,1,10,15
120,230,5,2.28952e+09,71463.1,52580.1,2,10,15
120,246,5,2.68545e+09,66235.1,47617.7,2,10,15
120,246,5,2.20775e+09,66487.2,52350.3,2,10,15
130,250,5,3.09458e+09,73106,52969.1,2,10,15
130,248,5,3.3832e+09,75950.9,50254.5,3,10,15
130,260,5,3.14141e+09,70738.8,53920.3,3,10,15
130,274,5,3.69428e+09,71483,52438.5,1,10,15
130,262,5,2.91037e+09,73132.9,54195.8,2,10,15
140,292,5,4.10216e+09,80295,58173,3,10,15
140,294,5,4.74272e+09,75641.1,59012.1,2,10,15
140,282,5,3.77099e+09,77612,59144.6,2,10,15
140,272,5,3.81044e+09,74882.8,55604.9,2,10,15
140,284,5,4.01262e+09,72571.4,58404.8,1,10,15
10,20,5,2.883e+06,5928.23,5928.23,0,15,15
10,22,5,4.122e+06,7332.09,6658.51,1,15,15
10,20,5,3.309e+06,5625.38,5625.38,0,15,15
10,26,5,4.34e+06,6751.18,6271.21,1,15,15
10,20,5,3.89e+06,8128.46,6967.85,1,15,15
20,42,5,1.6522e+07,13523.3,11414.4,1,15,15
20,44,5,2.2921e+07,11953.4,9692.68,1,15,15
20,40,5,2.074e+07,12509.2,10639.9,1,15,15
20,50,5,3.4582e+07,11792.3,9424.53,1,15,15
20,40,5,1.817e+07,13564.7,10473.1,1,15,15
30,54,5,3.272e+07,18338,16157.9,1,15,15
30,56,5,3.744e+07,20312.1,16426.9,1,15,15
30,56,5,3.6088e+07,16564.6,13405.9,1,15,15
30,64,5,4.5809e+07,18780,16326.5,1,15,15
30,62,5,7.0143e+07,18481.6,14985.1,1,15,15
40,80,5,1.43354e+08,24961.3,15830.5,1,15,15
40,80,5,1.28076e+08,24878.7,19338.9,2,15,15
40,82,5,8.6596e+07,23313.5,21086.9,1,15,15
40,70,5,1.32822e+08,23393.3,19996.2,1,15,15
40,82,5,8.8629e+07,21875.4,17665.3,1,15,15
50,110,5,4.63169e+08,31067.3,23145.6,1,15,15
50,98,5,1.54136e+08,29183.9,23730.8,1,15,15
50,92,5,2.34538e+08,27321.5,20892,1,15,15
50,110,5,2.67797e+08,31727.4,24589,1,15,15
50,96,5,2.06105e+08,30804.4,27270.7,1,15,15
60,136,5,6.54038e+08,39283.2,27242.1,1,15,15
60,124,5,4.35374e+08,34991.4,26199.2,1,15,15
60,128,5,4.06901e+08,37825.4,30535.4,2,15,15
60,114,5,2.89147e+08,33407.8,27217.8,1,15,15
60,124,5,4.66929e+08,35988,27859.2,1,15,15
70,140,5,9.40853e+08,38758.4,30948.2,1,15,15
70,138,5,7.83468e+08,36581,29358.9,2,15,15
70,150,5,6.9939e+08,39687.1,31379.5,2,15,15
70,154,5,8.5726e+08,40602.4,31939.9,1,15,15
70,164,5,9.25594e+08,43652.7,35920.7,2,15,15
80,158,5,1.23399e+09,44609,35498.5,2,15,15
80,162,5,1.04844e+09,44942.5,35171.7,1,15,15
80,164,5,1.37458e+09,46653.5,35840.3,2,15,15
80,170,5,1.34458e+09,44838.7,33326.3,2,15,15
80,160,5,1.07985e+09,45738.6,32719.5,2,15,15
90,198,5,1.97383e+09,52172.1,42527.3,2,15,15
90,188,5,1.34804e+09,50236.2,43057.6,2,15,15
90,182,5,1.49807e+09,55493,36534.1,2,15,15
90,200,5,2.25272e+09,52120.1,36616.5,2,15,15
90,200,5,2.07504e+09,51130.1,41463.1,2,15,15
100,180,5,1.67472e+09,53618.2,41453.1,1,15,15
100,202,5,1.70123e+09,57047.2,45032.3,1,15,15
100,190,5,1.65377e+09,62542.7,46136.2,2,15,15
100,200,5,2.13898e+09,54577.5,41180,1,15,15
100,212,5,2.17416e+09,59297.3,46995,1,15,15
110,234,5,3.04356e+09,62899.7,49928.1,2,15,15
110,220,5,2.99523e+09,54805.2,40385.9,3,15,15
110,222,5,2.51156e+09,68732.6,51235,1,15,15
110,234,5,4.0142e+09,65025.5,49443.8,1,15,15
110,224,5,2.95058e+09,64034,48631.3,3,15,15
120,244,5,3.56938e+09,69571.2,48359.1,1,15,15
120,234,5,3.05088e+09,72195.7,52551.4,1,15,15
120,230,5,3.43665e+09,71463.1,49659.8,3,15,15
120,246,5,4.66214e+09,66235.1,49336.8,2,15,15
120,246,5,3.56254e+09,66487.2,48529.8,1,15,15
130,250,5,4.25114e+09,73106,51065.2,3,15,15
130,248,5,5.16513e+09,75950.9,48585.6,2,15,15
130,260,5,4.55290e+09,70738.8,51402,2,15,15
130,274,5,5.41396e+09,71483,52622.3,2,15,15
130,262,5,4.81026e+09,73132.9,56444.6,1,15,15
140,292,5,6.63896e+09,80295,58123.9,2,15,15
140,294,5,7.69862e+09,75641.1,58969,4,15,15
140,282,5,6.33379e+09,77612,59067.3,4,15,15
140,272,5,5.42264e+09,74882.8,54991.4,2,15,15
140,284,5,5.16174e+09,72571.4,55791.2,3,15,15
10,20,5,3.802e+06,5928.23,5928.23,0,20,15
10,22,5,6.78e+06,7332.09,7103.21,1,20,15
10,20,5,4.274e+06,5625.38,5312.79,1,20,15
10,26,5,9.415e+06,6751.18,6164.73,1,20,15
10,20,5,3.766e+06,8128.46,6379,1,20,15
20,42,5,1.7862e+07,13523.3,10153.8,1,20,15
20,44,5,2.2113e+07,11953.4,10199,1,20,15
20,40,5,1.6271e+07,12509.2,12308.8,1,20,15
20,50,5,3.2375e+07,11792.3,10122.6,1,20,15
20,40,5,2.2578e+07,13564.7,11822.9,1,20,15
30,54,5,7.4722e+07,18338,16607.1,1,20,15
30,56,5,5.5491e+07,20312.1,16329.3,1,20,15
30,56,5,6.8942e+07,16564.6,14749.9,1,20,15
30,64,5,9.3743e+07,18780,13863.9,1,20,15
30,62,5,8.4195e+07,18481.6,15902.9,1,20,15
40,80,5,1.95646e+08,24961.3,19590.3,1,20,15
40,80,5,1.03627e+08,24878.7,19114.1,1,20,15
40,82,5,1.6155e+08,23313.5,18984.4,1,20,15
40,70,5,1.14073e+08,23393.3,18241.3,1,20,15
40,82,5,1.36865e+08,21875.4,16643.7,1,20,15
50,110,5,3.8017e+08,31067.3,25600.8,1,20,15
50,98,5,1.98741e+08,29183.9,21782.6,1,20,15
50,92,5,2.64869e+08,27321.5,21560.1,1,20,15
50,110,5,5.16423e+08,31727.4,19072.8,1,20,15
50,96,5,2.54559e+08,30804.4,23405.2,1,20,15
60,136,5,6.53496e+08,39283.2,29532.3,1,20,15
60,124,5,6.01191e+08,34991.4,26807.1,1,20,15
60,128,5,6.8808e+08,37825.4,28224.2,2,20,15
60,114,5,5.93741e+08,33407.8,28012.6,1,20,15
60,124,5,5.50268e+08,35988,26857.7,2,20,15
70,140,5,7.69235e+08,38758.4,31219.2,1,20,15
70,138,5,9.30811e+08,36581,29608.5,1,20,15
70,150,5,9.51852e+08,39687.1,29685.6,2,20,15
70,154,5,1.1696e+09,40602.4,34321.1,1,20,15
70,164,5,1.51804e+09,43652.7,33242.5,2,20,15
80,158,5,1.65442e+09,44609,31487.7,1,20,15
80,162,5,1.28551e+09,44942.5,31654.7,2,20,15
80,164,5,1.10309e+09,46653.5,34970,1,20,15
80,170,5,1.76834e+09,44838.7,33411.4,3,20,15
80,160,5,1.66097e+09,45738.6,32766.7,3,20,15
90,198,5,2.56495e+09,52172.1,39434.1,1,20,15
90,188,5,1.84261e+09,50236.2,40300.2,2,20,15
90,182,5,2.39193e+09,55493,40424.5,1,20,15
90,200,5,2.878e+09,52120.1,38312.9,1,20,15
90,200,5,2.74342e+09,51130.1,41229.9,2,20,15
100,180,5,2.31278e+09,53618.2,41151.1,1,20,15
100,202,5,2.97132e+09,57047.2,42284,4,20,15
100,190,5,2.75266e+09,62542.7,43233.8,2,20,15
100,200,5,2.76859e+09,54577.5,41846.7,2,20,15
100,212,5,3.31429e+09,59297.3,45368.3,1,20,15
110,234,5,4.11729e+09,62899.7,44454.5,3,20,15
110,220,5,3.7159e+09,54805.2,45908.7,1,20,15
110,222,5,3.33519e+09,68732.6,49069.2,1,20,15
110,234,5,5.58127e+09,65025.5,47088.3,4,20,15
110,224,5,3.28579e+09,64034,46936.8,2,20,15
120,244,5,4.91041e+09,69571.2,50806.5,3,20,15
120,234,5,4.47433e+09,72195.7,52615.8,2,20,15
120,230,5,4.38088e+09,71463.1,51847.3,2,20,15
120,246,5,5.04611e+09,66235.1,48947.4,3,20,15
120,246,5,4.36249e+09,66487.2,48423.7,1,20,15
130,250,5,5.45346e+09,73106,53132.3,2,20,15
130,248,5,6.26137e+09,75950.9,49398.7,2,20,15
130,260,5,6.36316e+09,70738.8,50700.5,1,20,15
130,274,5,8.40651e+09,71483,49966.1,3,20,15
130,262,5,6.30467e+09,73132.9,58002.5,2,20,15
140,292,5,8.47528e+09,80295,58266,5,20,15
140,294,5,9.86641e+09,75641.1,55063.6,4,20,15
140,282,5,7.72959e+09,77612,58232.5,2,20,15
140,272,5,7.91422e+09,74882.8,53279.8,4,20,15
140,284,5,8.67883e+09,72571.4,54478.5,3,20,15
10,20,5,6.802e+06,5928.23,5243.61,1,30,15
10,22,5,8.477e+06,7332.09,5751.61,1,30,15
10,20,5,7.38e+06,5625.38,5625.38,0,30,15
10,26,5,1.6526e+07,6751.18,6315.13,1,30,15
10,20,5,5.887e+06,8128.46,6600.83,1,30,15
20,42,5,4.5961e+07,13523.3,9740.29,1,30,15
20,44,5,6.3587e+07,11953.4,11568.7,1,30,15
20,40,5,3.1364e+07,12509.2,11496.1,1,30,15
20,50,5,6.3992e+07,11792.3,11514.7,1,30,15
20,40,5,3.5483e+07,13564.7,10854.1,1,30,15
30,54,5,7.694e+07,18338,14779.2,1,30,15
30,56,5,1.10681e+08,20312.1,17358.1,1,30,15
30,56,5,9.5167e+07,16564.6,14329.5,2,30,15
30,64,5,1.30906e+08,18780,14543.5,1,30,15
30,62,5,9.9979e+07,18481.6,15016.9,1,30,15
40,80,5,2.05091e+08,24961.3,17663,1,30,15
40,80,5,2.03028e+08,24878.7,17795.4,1,30,15
40,82,5,2.59223e+08,23313.5,21351.8,1,30,15
40,70,5,2.02451e+08,23393.3,19965.5,1,30,15
40,82,5,1.94304e+08,21875.4,19349,1,30,15
50,110,5,5.57887e+08,31067.3,22936.4,1,30,15
50,98,5,4.38792e+08,29183.9,23582.6,2,30,15
50,92,5,4.42247e+08,27321.5,21019.4,1,30,15
50,110,5,5.70071e+08,31727.4,23193.9,1,30,15
50,96,5,3.14129e+08,30804.4,23752.1,1,30,15
60,136,5,1.03976e+09,39283.2,28995.6,2,30,15
60,124,5,6.61048e+08,34991.4,27907.7,1,30,15
60,128,5,1.05913e+09,37825.4,29948.4,2,30,15
60,114,5,9.02766e+08,33407.8,27040.7,1,30,15
60,124,5,8.40996e+08,35988,26385.7,1,30,15
70,140,5,1.48752e+09,38758.4,29631.4,2,30,15
70,138,5,1.07894e+09,36581,29931.3,2,30,15
70,150,5,1.71874e+09,39687.1,29918.9,3,30,15
70,154,5,1.88088e+09,40602.4,31698.3,3,30,15
70,164,5,2.4244e+09,43652.7,32687.8,2,30,15
80,158,5,1.87997e+09,44609,31436.2,2,30,15
80,162,5,2.39626e+09,44942.5,32822.9,2,30,15
80,164,5,1.62509e+09,46653.5,36758.6,2,30,15
80,170,5,2.54016e+09,44838.7,35051.9,2,30,15
80,160,5,1.89189e+09,45738.6,33881.9,2,30,15
90,198,5,4.07615e+09,52172.1,37569,3,30,15
90,188,5,3.1064e+09,50236.2,39659.3,1,30,15
90,182,5,3.47986e+09,55493,38072.2,1,30,15
90,200,5,4.15637e+09,52120.1,36892,1,30,15
90,200,5,3.27864e+09,51130.1,36704.8,1,30,15
100,180,5,3.72053e+09,53618.2,42295.2,2,30,15
100,202,5,4.40332e+09,57047.2,40198.9,1,30,15
100,190,5,3.7542e+09,62542.7,45672.3,1,30,15
100,200,5,3.49917e+09,54577.5,44035.4,1,30,15
100,212,5,4.46141e+09,59297.3,44589.4,2,30,15
110,234,5,6.4175e+09,62899.7,44980,2,30,15
110,220,5,5.01385e+09,54805.2,46073,2,30,15
110,222,5,5.64775e+09,68732.6,49486.9,2,30,15
110,234,5,7.26315e+09,65025.5,48117,2,30,15
110,224,5,6.37795e+09,64034,46707.7,3,30,15
120,244,5,6.79207e+09,69571.2,49900.5,2,30,15
120,234,5,6.50208e+09,72195.7,52152.7,3,30,15
120,230,5,6.39173e+09,71463.1,51077.3,4,30,15
120,246,5,8.03729e+09,66235.1,47127.4,5,30,15
120,246,5,6.619e+09,66487.2,47191.6,4,30,15
130,250,5,8.91253e+09,73106,51835.5,2,30,15
130,248,5,1.00667e+10,75950.9,49077.1,2,30,15
130,260,5,9.33467e+09,70738.8,51800.1,3,30,15
130,274,5,1.16926e+10,71483,52599.5,3,30,15
130,262,5,1.00001e+10,73132.9,54994.6,5,30,15
140,292,5,1.31447e+10,80295,56680.9,4,30,15
140,294,5,1.43785e+10,75641.1,55780.1,3,30,15
140,282,5,1.16843e+10,77612,57801.3,1,30,15
140,272,5,1.10119e+10,74882.8,54045.8,3,30,15
140,284,5,1.22894e+10,72571.4,53579.3,4,30,15
10,20,5,9.064e+06,5928.23,5928.23,0,40,15
10,22,5,1.3533e+07,7332.09,6499.8,1,40,15
10,20,5,1.0874e+07,5625.38,5580.4,1,40,15
10,26,5,1.646e+07,6751.18,5894.27,1,40,15
10,20,5,1.0966e+07,8128.46,6476.39,1,40,15
20,42,5,4.2319e+07,13523.3,10117.9,1,40,15
20,44,5,5.2858e+07,11953.4,11374.9,1,40,15
20,40,5,3.2731e+07,12509.2,11011.2,1,40,15
20,50,5,6.7965e+07,11792.3,11195.7,1,40,15
20,40,5,2.7485e+07,13564.7,10989.7,1,40,15
30,54,5,1.23623e+08,18338,15631.6,1,40,15
30,56,5,1.11174e+08,20312.1,15849.1,1,40,15
30,56,5,4.3347e+07,16564.6,15187.1,1,40,15
30,64,5,1.47336e+08,18780,16104.2,1,40,15
30,62,5,1.0235e+08,18481.6,13452.8,1,40,15
40,80,5,4.18898e+08,24961.3,17444.1,1,40,15
40,80,5,2.7174e+08,24878.7,18569.3,1,40,15
40,82,5,3.37565e+08,23313.5,20344.2,1,40,15
40,70,5,2.41993e+08,23393.3,18758.1,2,40,15
40,82,5,2.50876e+08,21875.4,19591.3,1,40,15
50,110,5,1.04156e+09,31067.3,24357,1,40,15
50,98,5,7.03944e+08,29183.9,21148.7,2,40,15
50,92,5,6.83834e+08,27321.5,21553.9,1,40,15
50,110,5,8.55805e+08,31727.4,23114.7,2,40,15
50,96,5,5.50281e+08,30804.4,24271.7,2,40,15
60,136,5,1.52636e+09,39283.2,31754,2,40,15
60,124,5,1.6016e+09,34991.4,25406.3,2,40,15
60,128,5,1.20022e+09,37825.4,30093.2,2,40,15
60,114,5,9.07526e+08,33407.8,27522.5,2,40,15
60,124,5,1.13811e+09,35988,25616.2,2,40,15
70,140,5,1.73657e+09,38758.4,28647,1,40,15
70,138,5,1.82130e+09,36581,29685.1,1,40,15
70,150,5,1.70993e+09,39687.1,29884.3,2,40,15
70,154,5,2.63015e+09,40602.4,31333.7,3,40,15
70,164,5,2.98427e+09,43652.7,33143.9,3,40,15
80,158,5,2.95885e+09,44609,31747.2,1,40,15
80,162,5,3.17831e+09,44942.5,32520.6,3,40,15
80,164,5,2.76857e+09,46653.5,34695,2,40,15
80,170,5,2.29763e+09,44838.7,33440.9,1,40,15
80,160,5,2.67817e+09,45738.6,34076.9,3,40,15
90,198,5,5.14523e+09,52172.1,38433,2,40,15
90,188,5,4.78955e+09,50236.2,38927.3,4,40,15
90,182,5,4.28088e+09,55493,36062.7,4,40,15
90,200,5,6.31382e+09,52120.1,35956.6,1,40,15
90,200,5,4.47626e+09,51130.1,40342.5,2,40,15
100,180,5,4.00275e+09,53618.2,41675,1,40,15
100,202,5,6.07639e+09,57047.2,39980,4,40,15
100,190,5,4.9806e+09,62542.7,43654.7,3,40,15
100,200,5,4.30905e+09,54577.5,40066.9,2,40,15
100,212,5,6.68849e+09,59297.3,47113.4,4,40,15
110,234,5,8.41176e+09,62899.7,45655.8,4,40,15
110,220,5,6.20435e+09,54805.2,45535.9,3,40,15
110,222,5,6.08561e+09,68732.6,48342.8,5,40,15
110,234,5,1.02938e+10,65025.5,45234.7,5,40,15
110,224,5,7.80667e+09,64034,47772.3,4,40,15
120,244,5,8.56917e+09,69571.2,51554.5,3,40,15
120,234,5,8.5619e+09,72195.7,50461.2,3,40,15
120,230,5,8.9591e+09,71463.1,48020.1,2,40,15
120,246,5,1.20518e+10,66235.1,46883.3,2,40,15
120,246,5,8.5034e+09,66487.2,47858.8,3,40,15
130,250,5,1.13678e+10,73106,50269.2,6,40,15
130,248,5,1.3271e+10,75950.9,49751.1,3,40,15
130,260,5,1.245e+10,70738.8,53079.2,2,40,15
130,274,5,1.4766e+10,71483,50754.1,2,40,15
130,262,5,1.20652e+10,73132.9,54221.8,3,40,15
140,292,5,1.85679e+10,80295,57231.7,2,40,15
140,294,5,1.96065e+10,75641.1,56001.2,4,40,15
140,282,5,1.6488e+10,77612,53629.1,2,40,15
140,272,5,1.50258e+10,74882.8,54131.2,5,40,15
140,284,5,1.62458e+10,72571.4,51996.9,4,40,15
10,20,5,8.732e+06,5928.23,5928.23,0,50,15
10,22,5,1.2171e+07,7332.09,6025.53,1,50,15
10,20,5,1.2427e+07,5625.38,5483.18,1,50,15
10,26,5,1.9089e+07,6751.18,6207.62,1,50,15
10,20,5,1.7497e+07,8128.46,6249.96,1,50,15
20,42,5,4.9854e+07,13523.3,9665.75,1,50,15
20,44,5,5.5044e+07,11953.4,11146.4,1,50,15
20,40,5,4.784e+07,12509.2,12509.2,0,50,15
20,50,5,1.03834e+08,11792.3,10488.6,1,50,15
20,40,5,4.402e+07,13564.7,11269.8,1,50,15
30,54,5,8.8679e+07,18338,13621.3,1,50,15
30,56,5,1.24447e+08,20312.1,17673.1,1,50,15
