Aristas,Distancia,Gimnasios,Mochila,Nodos,Pokeparadas,Tiempo
27,31,6,20,27,21,11004
27,31,6,20,27,21,11251
27,31,6,20,27,21,10238
27,31,6,20,27,21,10181
27,31,6,20,27,21,10133
27,31,6,20,27,21,10062
27,31,6,20,27,21,10099
27,31,6,20,27,21,10103
27,31,6,20,27,21,10081
27,31,6,20,27,21,10094
27,31,6,20,27,21,10092
27,31,6,20,27,21,10103
27,31,6,20,27,21,10147
27,31,6,20,27,21,10066
27,31,6,20,27,21,10085
27,31,6,20,27,21,10112
27,31,6,20,27,21,10078
27,31,6,20,27,21,10129
27,31,6,20,27,21,10136
27,31,6,20,27,21,10162
27,31,6,20,27,21,10117
27,31,6,20,27,21,10117
27,31,6,20,27,21,10041
27,31,6,20,27,21,10119
27,31,6,20,27,21,10346
27,31,6,20,27,21,10284
27,31,6,20,27,21,10063
27,31,6,20,27,21,10063
27,31,6,20,27,21,10093
27,31,6,20,27,21,10195
27,31,6,20,27,21,10040
27,31,6,20,27,21,10176
27,31,6,20,27,21,10071
27,31,6,20,27,21,10082
27,31,6,20,27,21,10119
27,31,6,20,27,21,10152
27,31,6,20,27,21,10083
27,31,6,20,27,21,10186
27,31,6,20,27,21,10060
27,31,6,20,27,21,10113
27,31,6,20,27,21,10188
27,31,6,20,27,21,10082
27,31,6,20,27,21,10125
27,31,6,20,27,21,10170
27,31,6,20,27,21,10048
27,31,6,20,27,21,10278
27,31,6,20,27,21,10173
27,31,6,20,27,21,10111
27,31,6,20,27,21,10089
27,31,6,20,27,21,10054
27,31,6,20,27,21,10061
27,31,6,20,27,21,10209
27,31,6,20,27,21,10240
27,31,6,20,27,21,10094
27,31,6,20,27,21,10155
27,31,6,20,27,21,10087
27,31,6,20,27,21,10142
27,31,6,20,27,21,10131
27,31,6,20,27,21,10125
27,31,6,20,27,21,10111
27,31,6,20,27,21,10050
27,31,6,20,27,21,10168
27,31,6,20,27,21,11253
27,31,6,20,27,21,21763
27,31,6,20,27,21,11653
27,31,6,20,27,21,11271
27,31,6,20,27,21,10777
27,31,6,20,27,21,11467
27,31,6,20,27,21,10262
27,31,6,20,27,21,10126
27,31,6,20,27,21,10151
27,31,6,20,27,21,10132
27,31,6,20,27,21,10103
27,31,6,20,27,21,10046
27,31,6,20,27,21,10150
27,31,6,20,27,21,10937
27,31,6,20,27,21,11094
27,31,6,20,27,21,11068
27,31,6,20,27,21,10179
27,31,6,20,27,21,10045
27,31,6,20,27,21,10073
27,31,6,20,27,21,9967
27,31,6,20,27,21,10037
27,31,6,20,27,21,10052
27,31,6,20,27,21,9984
27,31,6,20,27,21,9996
27,31,6,20,27,21,10017
27,31,6,20,27,21,9925
27,31,6,20,27,21,10028
27,31,6,20,27,21,10108
27,31,6,20,27,21,10016
27,31,6,20,27,21,10046
27,31,6,20,27,21,9953
27,31,6,20,27,21,10025
27,31,6,20,27,21,10022
27,31,6,20,27,21,10110
27,31,6,20,27,21,10039
27,31,6,20,27,21,10029
27,31,6,20,27,21,10022
27,31,6,20,27,21,10030
27,31,6,20,27,21,10063
27,31,6,20,27,21,10050
27,31,6,20,27,21,10858
27,31,6,20,27,21,10062
27,31,6,20,27,21,10059
27,31,6,20,27,21,10039
27,31,6,20,27,21,11971
27,31,6,20,27,21,12613
27,31,6,20,27,21,11456
27,31,6,20,27,21,11563
27,31,6,20,27,21,11316
27,31,6,20,27,21,9994
27,31,6,20,27,21,10054
27,31,6,20,27,21,9928
27,31,6,20,27,21,10041
27,31,6,20,27,21,9944
27,31,6,20,27,21,9973
27,31,6,20,27,21,10048
27,31,6,20,27,21,9893
27,31,6,20,27,21,9940
27,31,6,20,27,21,9914
27,31,6,20,27,21,9988
27,31,6,20,27,21,9985
27,31,6,20,27,21,10015
27,31,6,20,27,21,9991
27,31,6,20,27,21,10063
27,31,6,20,27,21,9905
27,31,6,20,27,21,9966
27,31,6,20,27,21,9965
27,31,6,20,27,21,9905
27,31,6,20,27,21,10054
27,31,6,20,27,21,9925
27,31,6,20,27,21,10027
27,31,6,20,27,21,9989
27,31,6,20,27,21,9933
27,31,6,20,27,21,10002
27,31,6,20,27,21,9973
27,31,6,20,27,21,9937
27,31,6,20,27,21,10025
27,31,6,20,27,21,9972
27,31,6,20,27,21,9965
27,31,6,20,27,21,9892
27,31,6,20,27,21,10006
27,31,6,20,27,21,10051
27,31,6,20,27,21,9988
27,31,6,20,27,21,10060
27,31,6,20,27,21,9908
27,31,6,20,27,21,10012
27,31,6,20,27,21,10013
27,31,6,20,27,21,9958
27,31,6,20,27,21,9933
27,31,6,20,27,21,9956
27,31,6,20,27,21,9974
27,31,6,20,27,21,9927
27,31,6,20,27,21,10013
27,31,6,20,27,21,9943
27,31,6,20,27,21,9928
27,31,6,20,27,21,10831
27,31,6,20,27,21,10972
27,31,6,20,27,21,10765
27,31,6,20,27,21,10079
27,31,6,20,27,21,10021
27,31,6,20,27,21,10069
27,31,6,20,27,21,10118
27,31,6,20,27,21,10150
27,31,6,20,27,21,10121
27,31,6,20,27,21,10054
27,31,6,20,27,21,10102
27,31,6,20,27,21,10078
27,31,6,20,27,21,10063
27,31,6,20,27,21,10155
27,31,6,20,27,21,10032
27,31,6,20,27,21,10164
27,31,6,20,27,21,50016
27,31,6,20,27,21,7554
27,31,6,20,27,21,7193
27,31,6,20,27,21,7159
27,31,6,20,27,21,7075
27,31,6,20,27,21,7183
27,31,6,20,27,21,7123
27,31,6,20,27,21,7132
27,31,6,20,27,21,7212
27,31,6,20,27,21,7140
27,31,6,20,27,21,7120
27,31,6,20,27,21,7184
27,31,6,20,27,21,7109
27,31,6,20,27,21,7121
27,31,6,20,27,21,7117
27,31,6,20,27,21,7184
27,31,6,20,27,21,7112
27,31,6,20,27,21,7178
27,31,6,20,27,21,7166
27,31,6,20,27,21,7089
27,31,6,20,27,21,7083
27,31,6,20,27,21,7129
27,31,6,20,27,21,7106
27,31,6,20,27,21,7208
27,31,6,20,27,21,7082
27,31,6,20,27,21,7160
27,31,6,20,27,21,7140
27,31,6,20,27,21,7129
27,31,6,20,27,21,7156
27,31,6,20,27,21,7073
27,31,6,20,27,21,7142
27,31,6,20,27,21,7176
27,31,6,20,27,21,7065
27,31,6,20,27,21,7161
27,31,6,20,27,21,7110
27,31,6,20,27,21,7134
27,31,6,20,27,21,7168
27,31,6,20,27,21,7138
27,31,6,20,27,21,7119
27,31,6,20,27,21,7101
27,31,6,20,27,21,7087
27,31,6,20,27,21,7135
27,31,6,20,27,21,7107
27,31,6,20,27,21,7150
27,31,6,20,27,21,7164
27,31,6,20,27,21,7137
27,31,6,20,27,21,7142
27,31,6,20,27,21,7099
27,31,6,20,27,21,7121
27,31,6,20,27,21,7174
27,31,6,20,27,21,7126
27,31,6,20,27,21,7139
27,31,6,20,27,21,7121
27,31,6,20,27,21,7118
27,31,6,20,27,21,7194
27,31,6,20,27,21,7196
27,31,6,20,27,21,7168
27,31,6,20,27,21,7136
27,31,6,20,27,21,7180
27,31,6,20,27,21,7260
27,31,6,20,27,21,7136
27,31,6,20,27,21,7241
27,31,6,20,27,21,7138
27,31,6,20,27,21,7248
35,40,7,23,35,28,16001
35,40,7,23,35,28,14983
35,40,7,23,35,28,13455
35,40,7,23,35,28,13387
35,40,7,23,35,28,12254
35,40,7,23,35,28,11786
35,40,7,23,35,28,11769
35,40,7,23,35,28,11769
35,40,7,23,35,28,11499
35,40,7,23,35,28,11418
35,40,7,23,35,28,11414
35,40,7,23,35,28,11424
35,40,7,23,35,28,11438
35,40,7,23,35,28,11410
35,40,7,23,35,28,11398
35,40,7,23,35,28,11393
35,40,7,23,35,28,11453
35,40,7,23,35,28,11410
35,40,7,23,35,28,11424
35,40,7,23,35,28,11426
35,40,7,23,35,28,11514
35,40,7,23,35,28,11387
35,40,7,23,35,28,11390
35,40,7,23,35,28,11365
35,40,7,23,35,28,11400
35,40,7,23,35,28,11464
35,40,7,23,35,28,11473
35,40,7,23,35,28,11385
35,40,7,23,35,28,11424
35,40,7,23,35,28,11367
35,40,7,23,35,28,11417
35,40,7,23,35,28,11424
35,40,7,23,35,28,11390
35,40,7,23,35,28,11367
35,40,7,23,35,28,11434
35,40,7,23,35,28,11373
35,40,7,23,35,28,11468
35,40,7,23,35,28,11369
35,40,7,23,35,28,11445
35,40,7,23,35,28,11368
35,40,7,23,35,28,11369
35,40,7,23,35,28,11419
35,40,7,23,35,28,11398
35,40,7,23,35,28,11360
35,40,7,23,35,28,11343
35,40,7,23,35,28,11375
35,40,7,23,35,28,11457
35,40,7,23,35,28,11437
35,40,7,23,35,28,11355
35,40,7,23,35,28,11418
35,40,7,23,35,28,11396
35,40,7,23,35,28,11375
35,40,7,23,35,28,11405
35,40,7,23,35,28,11421
35,40,7,23,35,28,11425
35,40,7,23,35,28,11587
35,40,7,23,35,28,11471
35,40,7,23,35,28,11408
35,40,7,23,35,28,11412
35,40,7,23,35,28,11431
35,40,7,23,35,28,11413
35,40,7,23,35,28,11457
35,40,7,23,35,28,11406
35,40,7,23,35,28,11446
35,40,7,23,35,28,12011
35,40,7,23,35,28,12075
35,40,7,23,35,28,11798
35,40,7,23,35,28,11545
35,40,7,23,35,28,11409
35,40,7,23,35,28,11524
35,40,7,23,35,28,11482
35,40,7,23,35,28,11434
35,40,7,23,35,28,11305
35,40,7,23,35,28,11434
35,40,7,23,35,28,11409
35,40,7,23,35,28,11417
35,40,7,23,35,28,11432
35,40,7,23,35,28,11389
35,40,7,23,35,28,11476
35,40,7,23,35,28,11474
35,40,7,23,35,28,11424
35,40,7,23,35,28,11401
35,40,7,23,35,28,11456
35,40,7,23,35,28,11454
35,40,7,23,35,28,11434
35,40,7,23,35,28,11515
35,40,7,23,35,28,11404
35,40,7,23,35,28,11424
35,40,7,23,35,28,11442
35,40,7,23,35,28,11371
35,40,7,23,35,28,11389
35,40,7,23,35,28,11465
35,40,7,23,35,28,11338
35,40,7,23,35,28,11402
35,40,7,23,35,28,11361
35,40,7,23,35,28,11367
35,40,7,23,35,28,11373
35,40,7,23,35,28,11520
35,40,7,23,35,28,11371
35,40,7,23,35,28,11409
35,40,7,23,35,28,11459
35,40,7,23,35,28,11477
35,40,7,23,35,28,27265
35,40,7,23,35,28,17097
35,40,7,23,35,28,15960
35,40,7,23,35,28,15141
35,40,7,23,35,28,15147
35,40,7,23,35,28,15286
35,40,7,23,35,28,14941
35,40,7,23,35,28,15060
35,40,7,23,35,28,14918
35,40,7,23,35,28,14550
35,40,7,23,35,28,14643
35,40,7,23,35,28,14905
35,40,7,23,35,28,14958
35,40,7,23,35,28,15165
35,40,7,23,35,28,15067
35,40,7,23,35,28,15122
35,40,7,23,35,28,45803
35,40,7,23,35,28,15278
35,40,7,23,35,28,15074
35,40,7,23,35,28,15044
35,40,7,23,35,28,15077
35,40,7,23,35,28,15043
35,40,7,23,35,28,15284
35,40,7,23,35,28,15066
35,40,7,23,35,28,15138
35,40,7,23,35,28,15012
35,40,7,23,35,28,15058
35,40,7,23,35,28,15117
35,40,7,23,35,28,14986
35,40,7,23,35,28,15024
35,40,7,23,35,28,15081
35,40,7,23,35,28,15281
35,40,7,23,35,28,15057
35,40,7,23,35,28,14953
35,40,7,23,35,28,15068
35,40,7,23,35,28,15030
35,40,7,23,35,28,14984
35,40,7,23,35,28,15063
35,40,7,23,35,28,15012
35,40,7,23,35,28,15013
35,40,7,23,35,28,14947
35,40,7,23,35,28,15218
35,40,7,23,35,28,15166
35,40,7,23,35,28,15028
35,40,7,23,35,28,15154
35,40,7,23,35,28,15040
35,40,7,23,35,28,15071
35,40,7,23,35,28,15014
35,40,7,23,35,28,15044
35,40,7,23,35,28,15173
35,40,7,23,35,28,14945
35,40,7,23,35,28,14991
35,40,7,23,35,28,14990
35,40,7,23,35,28,15007
35,40,7,23,35,28,15183
35,40,7,23,35,28,15107
35,40,7,23,35,28,15183
35,40,7,23,35,28,14975
35,40,7,23,35,28,15000
35,40,7,23,35,28,15017
35,40,7,23,35,28,15075
35,40,7,23,35,28,15204
35,40,7,23,35,28,15177
35,40,7,23,35,28,14995
35,40,7,23,35,28,15062
35,40,7,23,35,28,15133
35,40,7,23,35,28,15152
35,40,7,23,35,28,14979
35,40,7,23,35,28,15107
35,40,7,23,35,28,15047
35,40,7,23,35,28,14987
35,40,7,23,35,28,14992
35,40,7,23,35,28,15037
35,40,7,23,35,28,15023
35,40,7,23,35,28,15116
35,40,7,23,35,28,15140
35,40,7,23,35,28,14937
35,40,7,23,35,28,15151
35,40,7,23,35,28,15158
35,40,7,23,35,28,15012
35,40,7,23,35,28,15115
35,40,7,23,35,28,15061
35,40,7,23,35,28,15144
35,40,7,23,35,28,15253
35,40,7,23,35,28,15108
35,40,7,23,35,28,15092
35,40,7,23,35,28,15019
35,40,7,23,35,28,15052
35,40,7,23,35,28,15106
35,40,7,23,35,28,15036
35,40,7,23,35,28,15048
35,40,7,23,35,28,15061
35,40,7,23,35,28,14541
35,40,7,23,35,28,14417
35,40,7,23,35,28,15134
35,40,7,23,35,28,15210
35,40,7,23,35,28,15344
35,40,7,23,35,28,14947
35,40,7,23,35,28,14190
35,40,7,23,35,28,13803
35,40,7,23,35,28,14383
35,40,7,23,35,28,14739
35,40,7,23,35,28,14456
35,40,7,23,35,28,14950
35,40,7,23,35,28,15336
35,40,7,23,35,28,14669
35,40,7,23,35,28,14821
35,40,7,23,35,28,15027
35,40,7,23,35,28,14429
35,40,7,23,35,28,15108
35,40,7,23,35,28,14701
35,40,7,23,35,28,15533
35,40,7,23,35,28,15159
35,40,7,23,35,28,15212
35,40,7,23,35,28,15439
35,40,7,23,35,28,15327
35,40,7,23,35,28,15273
35,40,7,23,35,28,14577
35,40,7,23,35,28,15119
35,40,7,23,35,28,14779
35,40,7,23,35,28,15424
35,40,7,23,35,28,14838
35,40,7,23,35,28,15336
35,40,7,23,35,28,15778
35,40,7,23,35,28,14584
35,40,7,23,35,28,14458
35,40,7,23,35,28,14774
35,40,7,23,35,28,14169
35,40,7,23,35,28,14145
35,40,7,23,35,28,14544
35,40,7,23,35,28,14780
35,40,7,23,35,28,14625
35,40,7,23,35,28,14983
35,40,7,23,35,28,14471
35,40,7,23,35,28,14578
35,40,7,23,35,28,15067
35,40,7,23,35,28,14947
35,40,7,23,35,28,14361
35,40,7,23,35,28,14477
35,40,7,23,35,28,14907
35,40,7,23,35,28,14430
35,40,7,23,35,28,13774
35,40,7,23,35,28,14357
35,40,7,23,35,28,14889
35,40,7,23,35,28,15326
35,40,7,23,35,28,14983
35,40,7,23,35,28,14940
35,40,7,23,35,28,15992
35,40,7,23,35,28,15314
35,40,7,23,35,28,15845
35,40,7,23,35,28,15286
35,40,7,23,35,28,15736
35,40,7,23,35,28,15371
35,40,7,23,35,28,15572
35,40,7,23,35,28,15133
35,40,7,23,35,28,14908
35,40,7,23,35,28,15417
35,40,7,23,35,28,15323
35,40,7,23,35,28,14646
35,40,7,23,35,28,14555
35,40,7,23,35,28,15051
35,40,7,23,35,28,14525
35,40,7,23,35,28,14912
35,40,7,23,35,28,15369
35,40,7,23,35,28,15842
35,40,7,23,35,28,15087
35,40,7,23,35,28,14753
35,40,7,23,35,28,14796
35,40,7,23,35,28,14889
35,40,7,23,35,28,14266
35,40,7,23,35,28,14849
35,40,7,23,35,28,15011
35,40,7,23,35,28,14722
35,40,7,23,35,28,15021
35,40,7,23,35,28,61275
35,40,7,23,35,28,15003
35,40,7,23,35,28,13655
35,40,7,23,35,28,13280
35,40,7,23,35,28,13161
35,40,7,23,35,28,13287
35,40,7,23,35,28,13211
35,40,7,23,35,28,13241
35,40,7,23,35,28,13309
35,40,7,23,35,28,13314
35,40,7,23,35,28,13232
35,40,7,23,35,28,13213
35,40,7,23,35,28,13258
35,40,7,23,35,28,13193
35,40,7,23,35,28,13328
35,40,7,23,35,28,13201
35,40,7,23,35,28,13158
35,40,7,23,35,28,13234
35,40,7,23,35,28,13162
35,40,7,23,35,28,60290
35,40,7,23,35,28,15007
35,40,7,23,35,28,15199
35,40,7,23,35,28,13363
35,40,7,23,35,28,13117
35,40,7,23,35,28,13163
35,40,7,23,35,28,13234
35,40,7,23,35,28,13277
35,40,7,23,35,28,13186
35,40,7,23,35,28,13228
35,40,7,23,35,28,13191
35,40,7,23,35,28,13242
35,40,7,23,35,28,13177
35,40,7,23,35,28,13229
35,40,7,23,35,28,13255
35,40,7,23,35,28,13191
35,40,7,23,35,28,13225
35,40,7,23,35,28,13244
35,40,7,23,35,28,13203
35,40,7,23,35,28,13205
35,40,7,23,35,28,13231
35,40,7,23,35,28,13205
35,40,7,23,35,28,13224
35,40,7,23,35,28,13238
35,40,7,23,35,28,55324
35,40,7,23,35,28,13350
35,40,7,23,35,28,13279
35,40,7,23,35,28,13199
35,40,7,23,35,28,13201
35,40,7,23,35,28,13259
35,40,7,23,35,28,13338
35,40,7,23,35,28,13187
35,40,7,23,35,28,13245
35,40,7,23,35,28,13158
35,40,7,23,35,28,14516
35,40,7,23,35,28,15321
35,40,7,23,35,28,13628
35,40,7,23,35,28,13396
35,40,7,23,35,28,13402
35,40,7,23,35,28,13413
35,40,7,23,35,28,13386
35,40,7,23,35,28,13346
35,40,7,23,35,28,13347
35,40,7,23,35,28,13363
35,40,7,23,35,28,14803
35,40,7,23,35,28,14757
35,40,7,23,35,28,15036
35,40,7,23,35,28,14021
35,40,7,23,35,28,15025
35,40,7,23,35,28,13330
35,40,7,23,35,28,13447
35,40,7,23,35,28,13522
35,40,7,23,35,28,13550
35,40,7,23,35,28,13441
35,40,7,23,35,28,13347
35,40,7,23,35,28,13278
35,40,7,23,35,28,13381
35,40,7,23,35,28,13312
35,40,7,23,35,28,13325
35,40,7,23,35,28,13338
35,40,7,23,35,28,13321
35,40,7,23,35,28,13261
35,40,7,23,35,28,13344
35,40,7,23,35,28,13314
35,40,7,23,35,28,13230
35,40,7,23,35,28,13370
35,40,7,23,35,28,13309
35,40,7,23,35,28,13233
35,40,7,23,35,28,13407
35,40,7,23,35,28,61952
35,40,7,23,35,28,13363
35,40,7,23,35,28,13305
35,40,7,23,35,28,13332
35,40,7,23,35,28,13339
35,40,7,23,35,28,13357
35,40,7,23,35,28,13309
35,40,7,23,35,28,13319
35,40,7,23,35,28,13297
35,40,7,23,35,28,13264
35,40,7,23,35,28,13352
35,40,7,23,35,28,13253
35,40,7,23,35,28,13214
35,40,7,23,35,28,13358
35,40,7,23,35,28,13277
35,40,7,23,35,28,13320
35,40,7,23,35,28,13304
35,40,7,23,35,28,13272
35,40,7,23,35,28,13314
35,40,7,23,35,28,13234
35,40,7,23,35,28,13284
35,40,7,23,35,28,13290
35,40,7,23,35,28,13326
35,40,7,23,35,28,13430
35,40,7,23,35,28,13366
35,40,7,23,35,28,13325
35,40,7,23,35,28,13443
35,40,7,23,35,28,13422
35,40,7,23,35,28,13387
35,40,7,23,35,28,13416
35,40,7,23,35,28,13436
35,40,7,23,35,28,13351
35,40,7,23,35,28,13367
35,40,7,23,35,28,13259
35,40,7,23,35,28,13272
35,40,7,23,35,28,13284
35,40,7,23,35,28,13324
35,40,7,23,35,28,13341
35,40,7,23,35,28,13309
35,40,7,23,35,28,13262
35,40,7,23,35,28,13227
35,40,7,23,35,28,13306
35,40,7,23,35,28,13306
35,40,7,23,35,28,13337
35,40,7,23,35,28,13412
35,40,7,23,35,28,13348
35,40,7,23,35,28,13319
35,40,7,23,35,28,13235
35,40,7,23,35,28,13423
35,40,7,23,35,28,13392
35,40,7,23,35,28,13376
35,40,7,23,35,28,13335
35,40,7,23,35,28,13334
35,40,7,23,35,28,13310
35,40,7,23,35,28,13260
35,40,7,23,35,28,13207
35,40,7,23,35,28,13347
35,40,7,23,35,28,13260
35,40,7,23,35,28,13262
35,40,7,23,35,28,13277
35,40,7,23,35,28,13444
35,40,7,23,35,28,13335
35,40,7,23,35,28,15126
35,40,7,23,35,28,13458
35,40,7,23,35,28,13351
35,40,7,23,35,28,13273
35,40,7,23,35,28,13278
35,40,7,23,35,28,13216
35,40,7,23,35,28,13332
35,40,7,23,35,28,13348
35,40,7,23,35,28,13348
35,40,7,23,35,28,13311
35,40,7,23,35,28,13252
35,40,7,23,35,28,13303
35,40,7,23,35,28,13329
35,40,7,23,35,28,13258
35,40,7,23,35,28,13285
35,40,7,23,35,28,13327
35,40,7,23,35,28,13275
35,40,7,23,35,28,13275
35,40,7,23,35,28,13294
35,40,7,23,35,28,13301
35,40,7,23,35,28,13347
35,40,7,23,35,28,13307
35,40,7,23,35,28,13306
35,40,7,23,35,28,13294
35,40,7,23,35,28,13243
35,40,7,23,35,28,13307
35,40,7,23,35,28,13317
35,40,7,23,35,28,13280
35,40,7,23,35,28,13274
35,40,7,23,35,28,13287
35,40,7,23,35,28,13292
35,40,7,23,35,28,13259
35,40,7,23,35,28,13320
35,40,7,23,35,28,13261
35,40,7,23,35,28,13273
35,40,7,23,35,28,13274
35,40,7,23,35,28,13354
35,40,7,23,35,28,13362
35,40,7,23,35,28,13361
35,40,7,23,35,28,13324
35,40,7,23,35,28,13269
35,40,7,23,35,28,13327
35,40,7,23,35,28,13319
35,40,7,23,35,28,13327
35,40,7,23,35,28,13351
35,40,7,23,35,28,13400
35,40,7,23,35,28,13321
35,40,7,23,35,28,13310
35,40,7,23,35,28,13304
35,40,7,23,35,28,13302
35,40,7,23,35,28,13325
35,40,7,23,35,28,13296
35,40,7,23,35,28,13368
35,40,7,23,35,28,13356
35,40,7,23,35,28,13344
35,40,7,23,35,28,13310
35,40,7,23,35,28,13379
35,40,7,23,35,28,13383
35,40,7,23,35,28,13294
35,40,7,23,35,28,13388
35,40,7,23,35,28,13376
35,40,7,23,35,28,13284
35,40,7,23,35,28,13348
35,40,7,23,35,28,13382
35,40,7,23,35,28,13297
35,40,7,23,35,28,13349
35,40,7,23,35,28,13383
35,40,7,23,35,28,13348
35,40,7,23,35,28,13309
35,40,7,23,35,28,13342
35,40,7,23,35,28,13299
35,40,7,23,35,28,13309
35,40,7,23,35,28,13381
35,40,7,23,35,28,13348
35,40,7,23,35,28,13333
35,40,7,23,35,28,13335
35,40,7,23,35,28,13532
35,40,7,23,35,28,13446
35,40,7,23,35,28,13301
35,40,7,23,35,28,13418
35,40,7,23,35,28,14561
35,40,7,23,35,28,15231
35,40,7,23,35,28,13294
35,40,7,23,35,28,13335
35,40,7,23,35,28,13289
35,40,7,23,35,28,13292
35,40,7,23,35,28,13302
35,40,7,23,35,28,13330
35,40,7,23,35,28,13234
35,40,7,23,35,28,13326
35,40,7,23,35,28,13304
35,40,7,23,35,28,13342
35,40,7,23,35,28,13296
35,40,7,23,35,28,13366
35,40,7,23,35,28,13348
35,40,7,23,35,28,13288
35,40,7,23,35,28,13327
35,40,7,23,35,28,13279
35,40,7,23,35,28,13459
35,40,7,23,35,28,13302
35,40,7,23,35,28,13371
35,40,7,23,35,28,13295
35,40,7,23,35,28,13407
35,40,7,23,35,28,13321
35,40,7,23,35,28,13318
35,40,7,23,35,28,13316
35,40,7,23,35,28,13359
35,40,7,23,35,28,72966
35,40,7,23,35,28,13695
35,40,7,23,35,28,13385
35,40,7,23,35,28,13346
35,40,7,23,35,28,13303
35,40,7,23,35,28,13291
35,40,7,23,35,28,13359
35,40,7,23,35,28,13289
35,40,7,23,35,28,13246
35,40,7,23,35,28,13234
35,40,7,23,35,28,13294
35,40,7,23,35,28,13321
35,40,7,23,35,28,13274
35,40,7,23,35,28,13281
35,40,7,23,35,28,13262
35,40,7,23,35,28,13341
35,40,7,23,35,28,13274
35,40,7,23,35,28,13312
35,40,7,23,35,28,13315
35,40,7,23,35,28,13342
35,40,7,23,35,28,13268
35,40,7,23,35,28,13272
35,40,7,23,35,28,13264
35,40,7,23,35,28,13268
35,40,7,23,35,28,13200
35,40,7,23,35,28,13296
35,40,7,23,35,28,13335
35,40,7,23,35,28,13271
35,40,7,23,35,28,13230
35,40,7,23,35,28,13239
35,40,7,23,35,28,13268
35,40,7,23,35,28,13214
35,40,7,23,35,28,13297
35,40,7,23,35,28,13302
35,40,7,23,35,28,13347
35,40,7,23,35,28,13215
35,40,7,23,35,28,13305
35,40,7,23,35,28,13250
35,40,7,23,35,28,13257
35,40,7,23,35,28,13293
35,40,7,23,35,28,13288
35,40,7,23,35,28,13258
35,40,7,23,35,28,13286
35,40,7,23,35,28,13292
35,40,7,23,35,28,13254
35,40,7,23,35,28,13268
35,40,7,23,35,28,13299
35,40,7,23,35,28,13278
35,40,7,23,35,28,13273
35,40,7,23,35,28,13300
35,40,7,23,35,28,13319
35,40,7,23,35,28,13239
35,40,7,23,35,28,13307
35,40,7,23,35,28,13308
35,40,7,23,35,28,13270
35,40,7,23,35,28,13283
35,40,7,23,35,28,13313
35,40,7,23,35,28,13239
35,40,7,23,35,28,13318
35,40,7,23,35,28,13259
35,40,7,23,35,28,13282
35,40,7,23,35,28,13206
35,40,7,23,35,28,13280
35,40,7,23,35,28,13230
35,40,7,23,35,28,13290
35,40,7,23,35,28,13235
35,40,7,23,35,28,13254
35,40,7,23,35,28,13274
35,40,7,23,35,28,13320
35,40,7,23,35,28,13219
35,40,7,23,35,28,13309
35,40,7,23,35,28,13330
35,40,7,23,35,28,13299
35,40,7,23,35,28,13274
35,40,7,23,35,28,13287
35,40,7,23,35,28,13247
35,40,7,23,35,28,13348
35,40,7,23,35,28,13345
35,40,7,23,35,28,13256
35,40,7,23,35,28,13264
35,40,7,23,35,28,13313
35,40,7,23,35,28,13263
35,40,7,23,35,28,13291
35,40,7,23,35,28,13285
35,40,7,23,35,28,13279
35,40,7,23,35,28,13304
35,40,7,23,35,28,13339
35,40,7,23,35,28,13238
35,40,7,23,35,28,13274
35,40,7,23,35,28,13311
35,40,7,23,35,28,13304
35,40,7,23,35,28,13216
35,40,7,23,35,28,13287
35,40,7,23,35,28,13277
35,40,7,23,35,28,13372
35,40,7,23,35,28,13240
35,40,7,23,35,28,13269
35,40,7,23,35,28,13268
35,40,7,23,35,28,13296
35,40,7,23,35,28,13327
35,40,7,23,35,28,13284
35,40,7,23,35,28,13258
35,40,7,23,35,28,13343
35,40,7,23,35,28,13262
35,40,7,23,35,28,13283
35,40,7,23,35,28,13239
35,40,7,23,35,28,13258
35,40,7,23,35,28,13293
35,40,7,23,35,28,13285
35,40,7,23,35,28,13242
35,40,7,23,35,28,13325
35,40,7,23,35,28,13229
35,40,7,23,35,28,21815
35,40,7,23,35,28,11570
35,40,7,23,35,28,11397
35,40,7,23,35,28,11342
35,40,7,23,35,28,11369
35,40,7,23,35,28,11364
35,40,7,23,35,28,11360
35,40,7,23,35,28,11352
35,40,7,23,35,28,11336
35,40,7,23,35,28,11359
35,40,7,23,35,28,11333
35,40,7,23,35,28,11377
35,40,7,23,35,28,11314
35,40,7,23,35,28,11360
35,40,7,23,35,28,11311
35,40,7,23,35,28,11422
35,40,7,23,35,28,11310
35,40,7,23,35,28,11376
35,40,7,23,35,28,11397
35,40,7,23,35,28,11367
35,40,7,23,35,28,11420
35,40,7,23,35,28,11365
35,40,7,23,35,28,11361
35,40,7,23,35,28,11434
35,40,7,23,35,28,11385
35,40,7,23,35,28,11389
35,40,7,23,35,28,11374
35,40,7,23,35,28,11438
35,40,7,23,35,28,11407
35,40,7,23,35,28,11455
35,40,7,23,35,28,11360
35,40,7,23,35,28,11373
35,40,7,23,35,28,11410
35,40,7,23,35,28,24573
35,40,7,23,35,28,14454
35,40,7,23,35,28,13260
35,40,7,23,35,28,13000
35,40,7,23,35,28,12979
35,40,7,23,35,28,12989
35,40,7,23,35,28,12905
35,40,7,23,35,28,12884
35,40,7,23,35,28,13073
35,40,7,23,35,28,12179
35,40,7,23,35,28,13202
35,40,7,23,35,28,12910
35,40,7,23,35,28,12805
35,40,7,23,35,28,12754
35,40,7,23,35,28,13211
