opcion_greedy,opcion_busqueda,cant_gim,cant_gim_mismo_costo,cant_poke,cap_mochila,tiempo_armado_grafo,tiempo_greedy,distancia_camino_greedy,tiempo_busqueda,Distancia,cant_mejoras,tiempo_swap,vecinos_prom
1,0,7,1,5,4,70336.000000,14706.000000,116.855595,76666.000000,85.687830,5,48054.000000,37
1,1,7,1,5,4,64172.000000,19266.000000,116.855595,84728.000000,108.517866,3,50935.000000,45
1,1,7,1,5,4,64172.000000,16816.000000,116.855595,79779.000000,108.517866,3,49487.000000,45
1,1,7,1,5,4,64172.000000,15816.000000,116.855595,78353.000000,108.517866,3,49702.000000,45
1,1,7,1,5,4,64172.000000,15209.000000,116.855595,78294.000000,108.517866,3,49367.000000,45
1,1,7,1,5,4,64172.000000,15654.000000,116.855595,76984.000000,108.517866,3,48926.000000,45
1,1,7,1,5,4,64172.000000,15204.000000,116.855595,77488.000000,108.517866,3,49378.000000,45
1,1,7,1,5,4,64172.000000,14989.000000,116.855595,77416.000000,108.517866,3,49231.000000,45
1,1,7,1,5,4,64172.000000,14843.000000,116.855595,77163.000000,108.517866,3,49038.000000,45
1,1,7,1,5,4,64172.000000,15289.000000,116.855595,77773.000000,108.517866,3,49424.000000,45
1,1,7,1,5,4,64172.000000,15067.000000,116.855595,77619.000000,108.517866,3,49521.000000,45
1,0,7,1,5,4,69806.000000,21270.000000,116.102486,67500.000000,86.486784,4,31540.000000,28
1,0,7,1,5,4,69806.000000,18366.000000,116.102486,62652.000000,86.486784,4,30097.000000,28
1,0,7,1,5,4,69806.000000,17314.000000,116.102486,60838.000000,86.486784,4,30207.000000,28
1,0,7,1,5,4,69806.000000,16572.000000,116.102486,60425.000000,86.486784,4,30012.000000,28
1,0,7,1,5,4,69806.000000,16369.000000,116.102486,60415.000000,86.486784,4,30352.000000,28
1,0,7,1,5,4,69806.000000,16374.000000,116.102486,59928.000000,86.486784,4,29641.000000,28
1,0,7,1,5,4,69806.000000,16136.000000,116.102486,60068.000000,86.486784,4,29998.000000,28
1,0,7,1,5,4,69806.000000,16517.000000,116.102486,60149.000000,86.486784,4,29940.000000,28
1,0,7,1,5,4,69806.000000,16442.000000,116.102486,59545.000000,86.486784,4,30048.000000,28
1,0,7,1,5,4,69806.000000,16570.000000,116.102486,60226.000000,86.486784,4,29903.000000,28
1,1,7,1,5,4,69209.000000,20914.000000,116.102486,99353.000000,102.890752,4,63200.000000,52
1,1,7,1,5,4,69209.000000,17597.000000,116.102486,94142.000000,102.890752,4,61941.000000,52
1,1,7,1,5,4,69209.000000,16768.000000,116.102486,92074.000000,102.890752,4,61574.000000,52
1,1,7,1,5,4,69209.000000,16477.000000,116.102486,108208.000000,102.890752,4,76714.000000,52
1,1,7,1,5,4,69209.000000,14811.000000,116.102486,92483.000000,102.890752,4,65439.000000,52
1,1,7,1,5,4,69209.000000,13514.000000,116.102486,93553.000000,102.890752,4,66668.000000,52
1,1,7,1,5,4,69209.000000,13448.000000,116.102486,94984.000000,102.890752,4,68328.000000,52
1,1,7,1,5,4,69209.000000,13428.000000,116.102486,95431.000000,102.890752,4,68196.000000,52
1,1,7,1,5,4,69209.000000,13674.000000,116.102486,94303.000000,102.890752,4,67962.000000,52
1,1,7,1,5,4,69209.000000,13324.000000,116.102486,94806.000000,102.890752,4,67909.000000,52
1,0,7,1,5,4,56840.000000,17014.000000,106.408885,79211.000000,100.027562,6,45775.000000,48
1,0,7,1,5,4,56840.000000,14615.000000,106.408885,72348.000000,100.027562,6,44885.000000,48
1,0,7,1,5,4,56840.000000,14109.000000,106.408885,70832.000000,100.027562,6,44903.000000,48
1,0,7,1,5,4,56840.000000,13453.000000,106.408885,70682.000000,100.027562,6,45027.000000,48
1,0,7,1,5,4,56840.000000,13424.000000,106.408885,70155.000000,100.027562,6,44912.000000,48
1,0,7,1,5,4,56840.000000,13475.000000,106.408885,70280.000000,100.027562,6,44815.000000,48
1,0,7,1,5,4,56840.000000,13304.000000,106.408885,70171.000000,100.027562,6,44839.000000,48
1,0,7,1,5,4,56840.000000,13374.000000,106.408885,70202.000000,100.027562,6,44858.000000,48
1,0,7,1,5,4,56840.000000,13346.000000,106.408885,69659.000000,100.027562,6,44489.000000,48
1,0,7,1,5,4,56840.000000,13239.000000,106.408885,69759.000000,100.027562,6,44682.000000,48
1,1,7,1,5,4,64637.000000,19144.000000,106.408885,104379.000000,92.516461,6,70758.000000,61
1,1,7,1,5,4,64637.000000,16485.000000,106.408885,99852.000000,92.516461,6,69630.000000,61
1,1,7,1,5,4,64637.000000,15473.000000,106.408885,97974.000000,92.516461,6,69317.000000,61
1,1,7,1,5,4,64637.000000,15006.000000,106.408885,97503.000000,92.516461,6,68865.000000,61
1,1,7,1,5,4,64637.000000,15025.000000,106.408885,97484.000000,92.516461,6,69130.000000,61
1,1,7,1,5,4,64637.000000,14664.000000,106.408885,97545.000000,92.516461,6,69347.000000,61
1,1,7,1,5,4,64637.000000,14456.000000,106.408885,104398.000000,92.516461,6,73472.000000,61
1,1,7,1,5,4,64637.000000,15940.000000,106.408885,103901.000000,92.516461,6,73583.000000,61
1,1,7,1,5,4,64637.000000,15640.000000,106.408885,103625.000000,92.516461,6,73747.000000,61
1,1,7,1,5,4,64637.000000,15655.000000,106.408885,103781.000000,92.516461,6,73876.000000,61
1,0,8,1,5,4,45510.000000,14301.000000,137.223358,31802.000000,120.632605,3,10424.000000,14
1,0,8,1,5,4,45510.000000,11329.000000,137.223358,27956.000000,120.632605,3,8879.000000,14
1,0,8,1,5,4,45510.000000,11247.000000,137.223358,26237.000000,120.632605,3,8764.000000,14
1,0,8,1,5,4,45510.000000,12420.000000,137.223358,32552.000000,120.632605,3,10973.000000,14
1,0,8,1,5,4,45510.000000,12249.000000,137.223358,32302.000000,120.632605,3,10894.000000,14
1,0,8,1,5,4,45510.000000,12377.000000,137.223358,32665.000000,120.632605,3,10994.000000,14
1,0,8,1,5,4,45510.000000,12156.000000,137.223358,32223.000000,120.632605,3,10990.000000,14
1,0,8,1,5,4,45510.000000,12076.000000,137.223358,32062.000000,120.632605,3,11145.000000,14
1,0,8,1,5,4,45510.000000,12219.000000,137.223358,31788.000000,120.632605,3,10988.000000,14
1,0,8,1,5,4,45510.000000,11908.000000,137.223358,32035.000000,120.632605,3,11021.000000,14
1,1,8,1,5,4,50521.000000,16701.000000,137.223358,114844.000000,104.838438,6,86751.000000,96
1,1,8,1,5,4,50521.000000,14489.000000,137.223358,109844.000000,104.838438,6,85013.000000,96
1,1,8,1,5,4,50521.000000,13989.000000,137.223358,108518.000000,104.838438,6,84704.000000,96
1,1,8,1,5,4,50521.000000,13463.000000,137.223358,108822.000000,104.838438,6,85197.000000,96
1,1,8,1,5,4,50521.000000,13284.000000,137.223358,108297.000000,104.838438,6,85007.000000,96
1,1,8,1,5,4,50521.000000,13393.000000,137.223358,108880.000000,104.838438,6,85186.000000,96
1,1,8,1,5,4,50521.000000,13034.000000,137.223358,108209.000000,104.838438,6,85204.000000,96
1,1,8,1,5,4,50521.000000,12962.000000,137.223358,108062.000000,104.838438,6,85014.000000,96
1,1,8,1,5,4,50521.000000,13123.000000,137.223358,107483.000000,104.838438,6,84616.000000,96
1,1,8,1,5,4,50521.000000,13095.000000,137.223358,108495.000000,104.838438,6,85280.000000,96
1,0,8,1,5,4,70129.000000,21633.000000,129.048044,71670.000000,113.212574,4,35746.000000,31
1,0,8,1,5,4,70129.000000,18654.000000,129.048044,67157.000000,113.212574,4,35198.000000,31
1,0,8,1,5,4,70129.000000,17751.000000,129.048044,65278.000000,113.212574,4,34502.000000,31
1,0,8,1,5,4,70129.000000,17389.000000,129.048044,65648.000000,113.212574,4,34864.000000,31
1,0,8,1,5,4,70129.000000,17186.000000,129.048044,64757.000000,113.212574,4,34647.000000,31
1,0,8,1,5,4,70129.000000,17143.000000,129.048044,65528.000000,113.212574,4,34397.000000,31
1,0,8,1,5,4,70129.000000,17115.000000,129.048044,64200.000000,113.212574,4,34273.000000,31
1,0,8,1,5,4,70129.000000,16692.000000,129.048044,64107.000000,113.212574,4,34316.000000,31
1,0,8,1,5,4,70129.000000,17774.000000,129.048044,29789.000000,113.212574,4,15786.000000,31
1,0,8,1,5,4,70129.000000,7752.000000,129.048044,29510.000000,113.212574,4,15736.000000,31
1,1,8,1,5,4,55912.000000,16686.000000,129.048044,66128.000000,122.355418,4,41512.000000,54
1,1,8,1,5,4,55912.000000,8640.000000,129.048044,52068.000000,122.355418,4,29459.000000,54
1,1,8,1,5,4,55912.000000,9040.000000,129.048044,58542.000000,122.355418,4,41721.000000,54
1,1,8,1,5,4,55912.000000,8433.000000,129.048044,57676.000000,122.355418,4,42124.000000,54
1,1,8,1,5,4,55912.000000,8183.000000,129.048044,69657.000000,122.355418,4,54032.000000,54
1,1,8,1,5,4,55912.000000,8374.000000,129.048044,69025.000000,122.355418,4,52888.000000,54
1,1,8,1,5,4,55912.000000,8587.000000,129.048044,72507.000000,122.355418,4,48563.000000,54
1,1,8,1,5,4,55912.000000,13380.000000,129.048044,44699.000000,122.355418,4,30151.000000,54
1,1,8,1,5,4,55912.000000,8276.000000,129.048044,45081.000000,122.355418,4,30541.000000,54
1,1,8,1,5,4,55912.000000,8771.000000,129.048044,61953.000000,122.355418,4,45317.000000,54
1,0,8,1,5,4,32456.000000,10414.000000,141.906108,22443.000000,141.906108,0,6124.000000,10
1,0,8,1,5,4,32456.000000,8059.000000,141.906108,20082.000000,141.906108,0,5865.000000,10
1,0,8,1,5,4,32456.000000,7959.000000,141.906108,19606.000000,141.906108,0,5844.000000,10
1,0,8,1,5,4,32456.000000,7716.000000,141.906108,19227.000000,141.906108,0,5821.000000,10
1,0,8,1,5,4,32456.000000,7618.000000,141.906108,18855.000000,141.906108,0,5752.000000,10
1,0,8,1,5,4,32456.000000,7408.000000,141.906108,18923.000000,141.906108,0,5835.000000,10
1,0,8,1,5,4,32456.000000,7394.000000,141.906108,18763.000000,141.906108,0,5758.000000,10
1,0,8,1,5,4,32456.000000,7439.000000,141.906108,19590.000000,141.906108,0,5991.000000,10
1,0,8,1,5,4,32456.000000,7734.000000,141.906108,19286.000000,141.906108,0,5958.000000,10
1,0,8,1,5,4,32456.000000,7534.000000,141.906108,19304.000000,141.906108,0,5930.000000,10
1,1,8,1,5,4,71110.000000,21806.000000,141.906108,87386.000000,119.868273,3,51204.000000,41
1,1,8,1,5,4,71110.000000,18729.000000,141.906108,81919.000000,119.868273,3,49279.000000,41
1,1,8,1,5,4,71110.000000,18013.000000,141.906108,80185.000000,119.868273,3,49368.000000,41
1,1,8,1,5,4,71110.000000,17248.000000,141.906108,79477.000000,119.868273,3,48605.000000,41
1,1,8,1,5,4,71110.000000,17041.000000,141.906108,79351.000000,119.868273,3,48801.000000,41
1,1,8,1,5,4,71110.000000,16935.000000,141.906108,78993.000000,119.868273,3,48614.000000,41
1,1,8,1,5,4,71110.000000,24946.000000,141.906108,36121.000000,119.868273,3,22281.000000,41
1,1,8,1,5,4,71110.000000,7794.000000,141.906108,36198.000000,119.868273,3,22432.000000,41
1,1,8,1,5,4,71110.000000,7773.000000,141.906108,36157.000000,119.868273,3,22349.000000,41
1,1,8,1,5,4,71110.000000,7686.000000,141.906108,36080.000000,119.868273,3,22375.000000,41
1,0,8,1,5,4,69923.000000,22250.000000,145.259095,51928.000000,133.091428,1,16254.000000,13
1,0,8,1,5,4,69923.000000,18063.000000,145.259095,47194.000000,133.091428,1,15774.000000,13
1,0,8,1,5,4,69923.000000,17737.000000,145.259095,45902.000000,133.091428,1,15400.000000,13
1,0,8,1,5,4,69923.000000,17502.000000,145.259095,45376.000000,133.091428,1,15384.000000,13
1,0,8,1,5,4,69923.000000,17100.000000,145.259095,46070.000000,133.091428,1,15312.000000,13
1,0,8,1,5,4,69923.000000,17175.000000,145.259095,45461.000000,133.091428,1,15459.000000,13
1,0,8,1,5,4,69923.000000,17028.000000,145.259095,45236.000000,133.091428,1,15327.000000,13
1,0,8,1,5,4,69923.000000,17426.000000,145.259095,44316.000000,133.091428,1,15390.000000,13
1,0,8,1,5,4,69923.000000,16998.000000,145.259095,44910.000000,133.091428,1,15421.000000,13
1,0,8,1,5,4,69923.000000,16835.000000,145.259095,44923.000000,133.091428,1,15529.000000,13
1,1,8,1,5,4,37724.000000,13246.000000,145.259095,73963.000000,115.426131,8,52263.000000,92
1,1,8,1,5,4,37724.000000,10751.000000,145.259095,102263.000000,115.426131,8,71683.000000,92
1,1,8,1,5,4,37724.000000,11137.000000,145.259095,79939.000000,115.426131,8,60506.000000,92
1,1,8,1,5,4,37724.000000,10544.000000,145.259095,78849.000000,115.426131,8,60580.000000,92
1,1,8,1,5,4,37724.000000,10208.000000,145.259095,78637.000000,115.426131,8,60735.000000,92
1,1,8,1,5,4,37724.000000,9752.000000,145.259095,104386.000000,115.426131,8,82348.000000,92
1,1,8,1,5,4,37724.000000,16878.000000,145.259095,140738.000000,115.426131,8,109515.000000,92
1,1,8,1,5,4,37724.000000,16777.000000,145.259095,139894.000000,115.426131,8,109919.000000,92
1,1,8,1,5,4,37724.000000,17068.000000,145.259095,140382.000000,115.426131,8,109975.000000,92
1,1,8,1,5,4,37724.000000,16940.000000,145.259095,139442.000000,115.426131,8,109762.000000,92
1,0,8,1,5,4,72907.000000,22255.000000,153.594863,57931.000000,148.178926,2,21743.000000,18
1,0,8,1,5,4,72907.000000,18855.000000,153.594863,52830.000000,148.178926,2,20974.000000,18
1,0,8,1,5,4,72907.000000,17617.000000,153.594863,51592.000000,148.178926,2,20692.000000,18
1,0,8,1,5,4,72907.000000,17348.000000,153.594863,51532.000000,148.178926,2,20634.000000,18
1,0,8,1,5,4,72907.000000,16928.000000,153.594863,50873.000000,148.178926,2,20761.000000,18
1,0,8,1,5,4,72907.000000,16865.000000,153.594863,50853.000000,148.178926,2,20704.000000,18
1,0,8,1,5,4,72907.000000,16692.000000,153.594863,50465.000000,148.178926,2,20525.000000,18
1,0,8,1,5,4,72907.000000,16810.000000,153.594863,64343.000000,148.178926,2,33947.000000,18
1,0,8,1,5,4,72907.000000,17013.000000,153.594863,50838.000000,148.178926,2,20749.000000,18
1,0,8,1,5,4,72907.000000,16798.000000,153.594863,50715.000000,148.178926,2,20663.000000,18
1,1,8,1,5,4,70417.000000,21696.000000,153.594863,150810.000000,116.934501,11,109723.000000,88
1,1,8,1,5,4,70417.000000,18694.000000,153.594863,156470.000000,116.934501,11,122139.000000,88
1,1,8,1,5,4,70417.000000,18231.000000,153.594863,139863.000000,116.934501,11,107187.000000,88
1,1,8,1,5,4,70417.000000,17721.000000,153.594863,138824.000000,116.934501,11,107245.000000,88
1,1,8,1,5,4,70417.000000,16767.000000,153.594863,137901.000000,116.934501,11,107508.000000,88
1,1,8,1,5,4,70417.000000,16712.000000,153.594863,138886.000000,116.934501,11,107603.000000,88
1,1,8,1,5,4,70417.000000,16968.000000,153.594863,138130.000000,116.934501,11,107492.000000,88
1,1,8,1,5,4,70417.000000,16987.000000,153.594863,138122.000000,116.934501,11,107104.000000,88
1,1,8,1,5,4,70417.000000,17103.000000,153.594863,138535.000000,116.934501,11,107333.000000,88
1,1,8,1,5,4,70417.000000,16724.000000,153.594863,137486.000000,116.934501,11,107033.000000,88
1,0,9,1,6,5,51692.000000,16351.000000,225.160136,51673.000000,202.735857,5,27192.000000,43
1,0,9,1,6,5,51692.000000,14275.000000,225.160136,47804.000000,202.735857,5,26750.000000,43
1,0,9,1,6,5,51692.000000,11985.000000,225.160136,44324.000000,202.735857,5,26257.000000,43
1,0,9,1,6,5,51692.000000,11833.000000,225.160136,44928.000000,202.735857,5,26303.000000,43
1,0,9,1,6,5,51692.000000,11519.000000,225.160136,80031.000000,202.735857,5,47619.000000,43
1,0,9,1,6,5,51692.000000,20198.000000,225.160136,79326.000000,202.735857,5,47491.000000,43
1,0,9,1,6,5,51692.000000,20859.000000,225.160136,79933.000000,202.735857,5,47350.000000,43
1,0,9,1,6,5,51692.000000,20135.000000,225.160136,78667.000000,202.735857,5,46908.000000,43
1,0,9,1,6,5,51692.000000,19060.000000,225.160136,79146.000000,202.735857,5,47268.000000,43
1,0,9,1,6,5,51692.000000,20253.000000,225.160136,78963.000000,202.735857,5,47294.000000,43
1,1,9,1,6,5,79888.000000,24304.000000,225.160136,133407.000000,167.168002,6,90877.000000,69
1,1,9,1,6,5,79888.000000,21724.000000,225.160136,123785.000000,167.168002,6,89566.000000,69
1,1,9,1,6,5,79888.000000,20625.000000,225.160136,122002.000000,167.168002,6,89171.000000,69
1,1,9,1,6,5,79888.000000,19837.000000,225.160136,121948.000000,167.168002,6,89246.000000,69
1,1,9,1,6,5,79888.000000,20831.000000,225.160136,121881.000000,167.168002,6,89186.000000,69
1,1,9,1,6,5,79888.000000,20579.000000,225.160136,120856.000000,167.168002,6,88530.000000,69
1,1,9,1,6,5,79888.000000,20405.000000,225.160136,121031.000000,167.168002,6,89193.000000,69
1,1,9,1,6,5,79888.000000,20138.000000,225.160136,120981.000000,167.168002,6,89145.000000,69
1,1,9,1,6,5,79888.000000,19567.000000,225.160136,139275.000000,167.168002,6,106550.000000,69
1,1,9,1,6,5,79888.000000,9039.000000,225.160136,55448.000000,167.168002,6,40625.000000,69
1,0,9,1,6,5,78246.000000,24041.000000,213.311261,64728.000000,166.016017,4,41116.000000,40
1,0,9,1,6,5,78246.000000,9605.000000,213.311261,58586.000000,166.016017,4,36913.000000,40
1,0,9,1,6,5,78246.000000,9023.000000,213.311261,61226.000000,166.016017,4,39772.000000,40
1,0,9,1,6,5,78246.000000,9266.000000,213.311261,60250.000000,166.016017,4,39044.000000,40
1,0,9,1,6,5,78246.000000,20172.000000,213.311261,76813.000000,166.016017,4,44698.000000,40
1,0,9,1,6,5,78246.000000,35626.000000,213.311261,76864.000000,166.016017,4,44797.000000,40
1,0,9,1,6,5,78246.000000,19864.000000,213.311261,75414.000000,166.016017,4,44584.000000,40
1,0,9,1,6,5,78246.000000,19739.000000,213.311261,75481.000000,166.016017,4,44785.000000,40
1,0,9,1,6,5,78246.000000,19754.000000,213.311261,62308.000000,166.016017,4,30220.000000,40
1,0,9,1,6,5,78246.000000,8806.000000,213.311261,35532.000000,166.016017,4,20375.000000,40
1,1,9,1,6,5,48833.000000,14089.000000,213.311261,104602.000000,177.921778,3,66227.000000,48
1,1,9,1,6,5,48833.000000,21373.000000,213.311261,95194.000000,177.921778,3,61747.000000,48
1,1,9,1,6,5,48833.000000,20401.000000,213.311261,93758.000000,177.921778,3,61544.000000,48
1,1,9,1,6,5,48833.000000,19511.000000,213.311261,92984.000000,177.921778,3,61396.000000,48
1,1,9,1,6,5,48833.000000,19386.000000,213.311261,92716.000000,177.921778,3,61440.000000,48
1,1,9,1,6,5,48833.000000,19205.000000,213.311261,91742.000000,177.921778,3,61526.000000,48
1,1,9,1,6,5,48833.000000,19267.000000,213.311261,101756.000000,177.921778,3,69890.000000,48
1,1,9,1,6,5,48833.000000,19411.000000,213.311261,91974.000000,177.921778,3,61458.000000,48
1,1,9,1,6,5,48833.000000,19376.000000,213.311261,92726.000000,177.921778,3,61516.000000,48
1,1,9,1,6,5,48833.000000,19125.000000,213.311261,92836.000000,177.921778,3,61643.000000,48
1,0,9,1,6,5,82533.000000,24757.000000,242.730706,92068.000000,205.603846,4,53906.000000,47
1,0,9,1,6,5,82533.000000,21498.000000,242.730706,86660.000000,205.603846,4,52971.000000,47
1,0,9,1,6,5,82533.000000,20633.000000,242.730706,85329.000000,205.603846,4,53029.000000,47
1,0,9,1,6,5,82533.000000,20037.000000,242.730706,85342.000000,205.603846,4,52770.000000,47
1,0,9,1,6,5,82533.000000,21187.000000,242.730706,85315.000000,205.603846,4,52868.000000,47
1,0,9,1,6,5,82533.000000,20443.000000,242.730706,84695.000000,205.603846,4,53067.000000,47
1,0,9,1,6,5,82533.000000,20418.000000,242.730706,84540.000000,205.603846,4,52967.000000,47
1,0,9,1,6,5,82533.000000,20295.000000,242.730706,84566.000000,205.603846,4,52968.000000,47
1,0,9,1,6,5,82533.000000,19473.000000,242.730706,93536.000000,205.603846,4,60700.000000,47
1,0,9,1,6,5,82533.000000,20954.000000,242.730706,83929.000000,205.603846,4,52662.000000,47
1,1,9,1,6,5,79765.000000,24658.000000,242.730706,154170.000000,211.351137,7,116084.000000,90
1,1,9,1,6,5,79765.000000,21635.000000,242.730706,147811.000000,211.351137,7,114190.000000,90
1,1,9,1,6,5,79765.000000,20275.000000,242.730706,146569.000000,211.351137,7,113545.000000,90
1,1,9,1,6,5,79765.000000,19794.000000,242.730706,147407.000000,211.351137,7,113905.000000,90
1,1,9,1,6,5,79765.000000,20939.000000,242.730706,146914.000000,211.351137,7,114410.000000,90
1,1,9,1,6,5,79765.000000,20217.000000,242.730706,146343.000000,211.351137,7,114263.000000,90
1,1,9,1,6,5,79765.000000,19709.000000,242.730706,145556.000000,211.351137,7,113729.000000,90
1,1,9,1,6,5,79765.000000,19994.000000,242.730706,145561.000000,211.351137,7,113600.000000,90
1,1,9,1,6,5,79765.000000,19130.000000,242.730706,145656.000000,211.351137,7,113683.000000,90
1,1,9,1,6,5,79765.000000,20132.000000,242.730706,145621.000000,211.351137,7,114200.000000,90
1,0,9,1,6,5,48351.000000,13833.000000,172.299071,81531.000000,168.126727,2,43536.000000,36
1,0,9,1,6,5,48351.000000,22096.000000,172.299071,76470.000000,168.126727,2,42559.000000,36
1,0,9,1,6,5,48351.000000,20596.000000,172.299071,75721.000000,168.126727,2,43001.000000,36
1,0,9,1,6,5,48351.000000,20315.000000,172.299071,75393.000000,168.126727,2,42357.000000,36
1,0,9,1,6,5,48351.000000,21280.000000,172.299071,74836.000000,168.126727,2,42720.000000,36
1,0,9,1,6,5,48351.000000,20897.000000,172.299071,74501.000000,168.126727,2,42573.000000,36
1,0,9,1,6,5,48351.000000,20879.000000,172.299071,81088.000000,168.126727,2,42497.000000,36
1,0,9,1,6,5,48351.000000,20839.000000,172.299071,73876.000000,168.126727,2,41917.000000,36
1,0,9,1,6,5,48351.000000,20137.000000,172.299071,74390.000000,168.126727,2,42361.000000,36
1,0,9,1,6,5,48351.000000,20834.000000,172.299071,74105.000000,168.126727,2,42493.000000,36
1,1,9,1,6,5,55342.000000,16943.000000,172.299071,98302.000000,147.204078,5,72392.000000,81
1,1,9,1,6,5,55342.000000,14726.000000,172.299071,94254.000000,147.204078,5,71203.000000,81
1,1,9,1,6,5,55342.000000,14000.000000,172.299071,93432.000000,147.204078,5,70888.000000,81
1,1,9,1,6,5,55342.000000,13550.000000,172.299071,92829.000000,147.204078,5,70614.000000,81
1,1,9,1,6,5,55342.000000,14098.000000,172.299071,92692.000000,147.204078,5,70768.000000,81
1,1,9,1,6,5,55342.000000,21207.000000,172.299071,134273.000000,147.204078,5,101998.000000,81
1,1,9,1,6,5,55342.000000,19932.000000,172.299071,132638.000000,147.204078,5,101828.000000,81
1,1,9,1,6,5,55342.000000,20253.000000,172.299071,132738.000000,147.204078,5,102167.000000,81
1,1,9,1,6,5,55342.000000,18837.000000,172.299071,133461.000000,147.204078,5,101759.000000,81
1,1,9,1,6,5,55342.000000,19132.000000,172.299071,133627.000000,147.204078,5,102394.000000,81
1,0,9,1,6,5,78111.000000,24021.000000,241.669537,59983.000000,224.049080,1,23081.000000,19
1,0,9,1,6,5,78111.000000,21490.000000,241.669537,55995.000000,224.049080,1,22738.000000,19
1,0,9,1,6,5,78111.000000,20140.000000,241.669537,54214.000000,224.049080,1,22130.000000,19
1,0,9,1,6,5,78111.000000,19706.000000,241.669537,54328.000000,224.049080,1,22405.000000,19
1,0,9,1,6,5,78111.000000,20448.000000,241.669537,54188.000000,224.049080,1,22394.000000,19
1,0,9,1,6,5,78111.000000,20130.000000,241.669537,53511.000000,224.049080,1,22279.000000,19
1,0,9,1,6,5,78111.000000,20325.000000,241.669537,53494.000000,224.049080,1,22355.000000,19
1,0,9,1,6,5,78111.000000,20683.000000,241.669537,24131.000000,224.049080,1,9805.000000,19
1,0,9,1,6,5,78111.000000,8452.000000,241.669537,23801.000000,224.049080,1,9835.000000,19
1,0,9,1,6,5,78111.000000,8956.000000,241.669537,23603.000000,224.049080,1,9963.000000,19
1,1,9,1,6,5,49893.000000,15521.000000,241.669537,79716.000000,184.483400,10,53914.000000,71
1,1,9,1,6,5,49893.000000,14010.000000,241.669537,78749.000000,184.483400,10,59565.000000,71
1,1,9,1,6,5,49893.000000,10463.000000,241.669537,107659.000000,184.483400,10,85178.000000,71
1,1,9,1,6,5,49893.000000,9212.000000,241.669537,107613.000000,184.483400,10,85081.000000,71
1,1,9,1,6,5,49893.000000,8940.000000,241.669537,109599.000000,184.483400,10,87364.000000,71
1,1,9,1,6,5,49893.000000,9524.000000,241.669537,110585.000000,184.483400,10,88792.000000,71
1,1,9,1,6,5,49893.000000,8926.000000,241.669537,110565.000000,184.483400,10,88965.000000,71
1,1,9,1,6,5,49893.000000,8773.000000,241.669537,109805.000000,184.483400,10,88180.000000,71
1,1,9,1,6,5,49893.000000,8970.000000,241.669537,110916.000000,184.483400,10,89657.000000,71
1,1,9,1,6,5,49893.000000,9076.000000,241.669537,109161.000000,184.483400,10,87875.000000,71
